region,annee,quintile,indicateur,valeur,unite
Adamaoua,2012,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2012,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2012,Q2,Revenu moyen mensuel,57000.0,FCFA
Adamaoua,2012,Q2,Depenses alimentation,25435.38,FCFA
Adamaoua,2012,Q2,Depenses sante,5389.37,FCFA
Adamaoua,2012,Q2,Depenses education,2700.44,FCFA
Adamaoua,2012,Q2,Depenses logement,12114.31,FCFA
Adamaoua,2012,Q2,Depenses transport,7261.34,FCFA
Adamaoua,2012,Q2,Accès eau potable,42.0,%
Adamaoua,2012,Q2,Accès electricite,38.5,%
Adamaoua,2012,Q2,Accès toilettes,24.5,%
Adamaoua,2012,Q2,Possession telephone,35.0,%
Adamaoua,2012,Q2,Possession radio,30.0,%
Adamaoua,2012,Q2,Possession TV,20.0,%
Adamaoua,2012,Q3,Revenu moyen mensuel,102600.0,FCFA
Adamaoua,2012,Q3,Depenses alimentation,41036.87,FCFA
Adamaoua,2012,Q3,Depenses sante,6687.57,FCFA
Adamaoua,2012,Q3,Depenses education,4278.16,FCFA
Adamaoua,2012,Q3,Depenses logement,21628.33,FCFA
Adamaoua,2012,Q3,Depenses transport,10566.12,FCFA
Adamaoua,2012,Q3,Accès eau potable,51.0,%
Adamaoua,2012,Q3,Accès electricite,46.75,%
Adamaoua,2012,Q3,Accès toilettes,29.75,%
Adamaoua,2012,Q3,Possession telephone,49.0,%
Adamaoua,2012,Q3,Possession radio,42.0,%
Adamaoua,2012,Q3,Possession TV,28.0,%
Adamaoua,2012,Q4,Revenu moyen mensuel,171000.0,FCFA
Adamaoua,2012,Q4,Depenses alimentation,67109.37,FCFA
Adamaoua,2012,Q4,Depenses sante,12536.63,FCFA
Adamaoua,2012,Q4,Depenses education,7466.82,FCFA
Adamaoua,2012,Q4,Depenses logement,30038.38,FCFA
Adamaoua,2012,Q4,Depenses transport,21711.33,FCFA
Adamaoua,2012,Q4,Accès eau potable,57.0,%
Adamaoua,2012,Q4,Accès electricite,52.25,%
Adamaoua,2012,Q4,Accès toilettes,33.25,%
Adamaoua,2012,Q4,Possession telephone,63.0,%
Adamaoua,2012,Q4,Possession radio,54.0,%
Adamaoua,2012,Q4,Possession TV,36.0,%
Adamaoua,2012,Q5 (plus riche),Revenu moyen mensuel,342000.0,FCFA
Adamaoua,2012,Q5 (plus riche),Depenses alimentation,169972.93,FCFA
Adamaoua,2012,Q5 (plus riche),Depenses sante,31188.41,FCFA
Adamaoua,2012,Q5 (plus riche),Depenses education,20444.18,FCFA
Adamaoua,2012,Q5 (plus riche),Depenses logement,62165.26,FCFA
Adamaoua,2012,Q5 (plus riche),Depenses transport,45618.84,FCFA
Adamaoua,2012,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2012,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2012,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2012,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2012,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2012,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2013,Q1 (plus pauvre),Revenu moyen mensuel,29000.0,FCFA
Adamaoua,2013,Q1 (plus pauvre),Depenses alimentation,11280.28,FCFA
Adamaoua,2013,Q1 (plus pauvre),Depenses sante,2422.16,FCFA
Adamaoua,2013,Q1 (plus pauvre),Depenses education,1492.66,FCFA
Adamaoua,2013,Q1 (plus pauvre),Depenses logement,4884.47,FCFA
Adamaoua,2013,Q1 (plus pauvre),Depenses transport,4114.56,FCFA
Adamaoua,2013,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2013,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2013,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2013,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2013,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2013,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2013,Q2,Revenu moyen mensuel,58000.0,FCFA
Adamaoua,2013,Q2,Depenses alimentation,24835.55,FCFA
Adamaoua,2013,Q2,Depenses sante,4447.15,FCFA
Adamaoua,2013,Q2,Depenses education,3389.83,FCFA
Adamaoua,2013,Q2,Depenses logement,9866.28,FCFA
Adamaoua,2013,Q2,Depenses transport,7716.09,FCFA
Adamaoua,2013,Q2,Accès eau potable,42.0,%
Adamaoua,2013,Q2,Accès electricite,38.5,%
Adamaoua,2013,Q2,Accès toilettes,24.5,%
Adamaoua,2013,Q2,Possession telephone,35.0,%
Adamaoua,2013,Q2,Possession radio,30.0,%
Adamaoua,2013,Q2,Possession TV,20.0,%
Adamaoua,2013,Q3,Revenu moyen mensuel,104400.0,FCFA
Adamaoua,2013,Q3,Depenses alimentation,53538.76,FCFA
Adamaoua,2013,Q3,Depenses sante,7732.51,FCFA
Adamaoua,2013,Q3,Depenses education,5055.06,FCFA
Adamaoua,2013,Q3,Depenses logement,17576.26,FCFA
Adamaoua,2013,Q3,Depenses transport,14336.63,FCFA
Adamaoua,2013,Q3,Accès eau potable,51.0,%
Adamaoua,2013,Q3,Accès electricite,46.75,%
Adamaoua,2013,Q3,Accès toilettes,29.75,%
Adamaoua,2013,Q3,Possession telephone,49.0,%
Adamaoua,2013,Q3,Possession radio,42.0,%
Adamaoua,2013,Q3,Possession TV,28.0,%
Adamaoua,2013,Q4,Revenu moyen mensuel,174000.0,FCFA
Adamaoua,2013,Q4,Depenses alimentation,91335.48,FCFA
Adamaoua,2013,Q4,Depenses sante,16006.37,FCFA
Adamaoua,2013,Q4,Depenses education,10433.95,FCFA
Adamaoua,2013,Q4,Depenses logement,35142.67,FCFA
Adamaoua,2013,Q4,Depenses transport,17912.89,FCFA
Adamaoua,2013,Q4,Accès eau potable,57.0,%
Adamaoua,2013,Q4,Accès electricite,52.25,%
Adamaoua,2013,Q4,Accès toilettes,33.25,%
Adamaoua,2013,Q4,Possession telephone,63.0,%
Adamaoua,2013,Q4,Possession radio,54.0,%
Adamaoua,2013,Q4,Possession TV,36.0,%
Adamaoua,2013,Q5 (plus riche),Revenu moyen mensuel,348000.0,FCFA
Adamaoua,2013,Q5 (plus riche),Depenses alimentation,129806.74,FCFA
Adamaoua,2013,Q5 (plus riche),Depenses sante,24428.78,FCFA
Adamaoua,2013,Q5 (plus riche),Depenses education,18679.59,FCFA
Adamaoua,2013,Q5 (plus riche),Depenses logement,79823.29,FCFA
Adamaoua,2013,Q5 (plus riche),Depenses transport,34438.55,FCFA
Adamaoua,2013,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2013,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2013,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2013,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2013,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2013,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2014,Q1 (plus pauvre),Revenu moyen mensuel,29500.0,FCFA
Adamaoua,2014,Q1 (plus pauvre),Depenses alimentation,11279.92,FCFA
Adamaoua,2014,Q1 (plus pauvre),Depenses sante,2163.46,FCFA
Adamaoua,2014,Q1 (plus pauvre),Depenses education,1259.84,FCFA
Adamaoua,2014,Q1 (plus pauvre),Depenses logement,5596.78,FCFA
Adamaoua,2014,Q1 (plus pauvre),Depenses transport,3213.19,FCFA
Adamaoua,2014,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2014,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2014,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2014,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2014,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2014,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2014,Q2,Revenu moyen mensuel,59000.0,FCFA
Adamaoua,2014,Q2,Depenses alimentation,27100.96,FCFA
Adamaoua,2014,Q2,Depenses sante,4756.35,FCFA
Adamaoua,2014,Q2,Depenses education,3474.63,FCFA
Adamaoua,2014,Q2,Depenses logement,12444.52,FCFA
Adamaoua,2014,Q2,Depenses transport,7454.95,FCFA
Adamaoua,2014,Q2,Accès eau potable,42.0,%
Adamaoua,2014,Q2,Accès electricite,38.5,%
Adamaoua,2014,Q2,Accès toilettes,24.5,%
Adamaoua,2014,Q2,Possession telephone,35.0,%
Adamaoua,2014,Q2,Possession radio,30.0,%
Adamaoua,2014,Q2,Possession TV,20.0,%
Adamaoua,2014,Q3,Revenu moyen mensuel,106200.0,FCFA
Adamaoua,2014,Q3,Depenses alimentation,40906.65,FCFA
Adamaoua,2014,Q3,Depenses sante,9868.01,FCFA
Adamaoua,2014,Q3,Depenses education,4458.35,FCFA
Adamaoua,2014,Q3,Depenses logement,21449.31,FCFA
Adamaoua,2014,Q3,Depenses transport,12823.07,FCFA
Adamaoua,2014,Q3,Accès eau potable,51.0,%
Adamaoua,2014,Q3,Accès electricite,46.75,%
Adamaoua,2014,Q3,Accès toilettes,29.75,%
Adamaoua,2014,Q3,Possession telephone,49.0,%
Adamaoua,2014,Q3,Possession radio,42.0,%
Adamaoua,2014,Q3,Possession TV,28.0,%
Adamaoua,2014,Q4,Revenu moyen mensuel,177000.0,FCFA
Adamaoua,2014,Q4,Depenses alimentation,84416.09,FCFA
Adamaoua,2014,Q4,Depenses sante,13615.9,FCFA
Adamaoua,2014,Q4,Depenses education,9117.18,FCFA
Adamaoua,2014,Q4,Depenses logement,41826.99,FCFA
Adamaoua,2014,Q4,Depenses transport,22390.81,FCFA
Adamaoua,2014,Q4,Accès eau potable,57.0,%
Adamaoua,2014,Q4,Accès electricite,52.25,%
Adamaoua,2014,Q4,Accès toilettes,33.25,%
Adamaoua,2014,Q4,Possession telephone,63.0,%
Adamaoua,2014,Q4,Possession radio,54.0,%
Adamaoua,2014,Q4,Possession TV,36.0,%
Adamaoua,2014,Q5 (plus riche),Revenu moyen mensuel,354000.0,FCFA
Adamaoua,2014,Q5 (plus riche),Depenses alimentation,175488.69,FCFA
Adamaoua,2014,Q5 (plus riche),Depenses sante,30205.11,FCFA
Adamaoua,2014,Q5 (plus riche),Depenses education,18207.65,FCFA
Adamaoua,2014,Q5 (plus riche),Depenses logement,67549.46,FCFA
Adamaoua,2014,Q5 (plus riche),Depenses transport,39816.87,FCFA
Adamaoua,2014,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2014,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2014,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2014,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2014,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2014,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2015,Q1 (plus pauvre),Revenu moyen mensuel,30000.0,FCFA
Adamaoua,2015,Q1 (plus pauvre),Depenses alimentation,11619.93,FCFA
Adamaoua,2015,Q1 (plus pauvre),Depenses sante,1935.33,FCFA
Adamaoua,2015,Q1 (plus pauvre),Depenses education,1265.51,FCFA
Adamaoua,2015,Q1 (plus pauvre),Depenses logement,5016.5,FCFA
Adamaoua,2015,Q1 (plus pauvre),Depenses transport,3001.61,FCFA
Adamaoua,2015,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2015,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2015,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2015,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2015,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2015,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2015,Q2,Revenu moyen mensuel,60000.0,FCFA
Adamaoua,2015,Q2,Depenses alimentation,21631.57,FCFA
Adamaoua,2015,Q2,Depenses sante,4056.28,FCFA
Adamaoua,2015,Q2,Depenses education,3348.24,FCFA
Adamaoua,2015,Q2,Depenses logement,9694.7,FCFA
Adamaoua,2015,Q2,Depenses transport,6697.91,FCFA
Adamaoua,2015,Q2,Accès eau potable,42.0,%
Adamaoua,2015,Q2,Accès electricite,38.5,%
Adamaoua,2015,Q2,Accès toilettes,24.5,%
Adamaoua,2015,Q2,Possession telephone,35.0,%
Adamaoua,2015,Q2,Possession radio,30.0,%
Adamaoua,2015,Q2,Possession TV,20.0,%
Adamaoua,2015,Q3,Revenu moyen mensuel,108000.0,FCFA
Adamaoua,2015,Q3,Depenses alimentation,49782.53,FCFA
Adamaoua,2015,Q3,Depenses sante,8101.43,FCFA
Adamaoua,2015,Q3,Depenses education,4907.4,FCFA
Adamaoua,2015,Q3,Depenses logement,17695.84,FCFA
Adamaoua,2015,Q3,Depenses transport,12532.61,FCFA
Adamaoua,2015,Q3,Accès eau potable,51.0,%
Adamaoua,2015,Q3,Accès electricite,46.75,%
Adamaoua,2015,Q3,Accès toilettes,29.75,%
Adamaoua,2015,Q3,Possession telephone,49.0,%
Adamaoua,2015,Q3,Possession radio,42.0,%
Adamaoua,2015,Q3,Possession TV,28.0,%
Adamaoua,2015,Q4,Revenu moyen mensuel,180000.0,FCFA
Adamaoua,2015,Q4,Depenses alimentation,93966.62,FCFA
Adamaoua,2015,Q4,Depenses sante,12866.99,FCFA
Adamaoua,2015,Q4,Depenses education,8089.42,FCFA
Adamaoua,2015,Q4,Depenses logement,29518.88,FCFA
Adamaoua,2015,Q4,Depenses transport,23757.39,FCFA
Adamaoua,2015,Q4,Accès eau potable,57.0,%
Adamaoua,2015,Q4,Accès electricite,52.25,%
Adamaoua,2015,Q4,Accès toilettes,33.25,%
Adamaoua,2015,Q4,Possession telephone,63.0,%
Adamaoua,2015,Q4,Possession radio,54.0,%
Adamaoua,2015,Q4,Possession TV,36.0,%
Adamaoua,2015,Q5 (plus riche),Revenu moyen mensuel,360000.0,FCFA
Adamaoua,2015,Q5 (plus riche),Depenses alimentation,169976.68,FCFA
Adamaoua,2015,Q5 (plus riche),Depenses sante,27728.1,FCFA
Adamaoua,2015,Q5 (plus riche),Depenses education,17740.61,FCFA
Adamaoua,2015,Q5 (plus riche),Depenses logement,75490.81,FCFA
Adamaoua,2015,Q5 (plus riche),Depenses transport,46177.52,FCFA
Adamaoua,2015,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2015,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2015,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2015,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2015,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2015,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2016,Q1 (plus pauvre),Revenu moyen mensuel,30500.0,FCFA
Adamaoua,2016,Q1 (plus pauvre),Depenses alimentation,12167.26,FCFA
Adamaoua,2016,Q1 (plus pauvre),Depenses sante,2872.95,FCFA
Adamaoua,2016,Q1 (plus pauvre),Depenses education,1400.81,FCFA
Adamaoua,2016,Q1 (plus pauvre),Depenses logement,5176.17,FCFA
Adamaoua,2016,Q1 (plus pauvre),Depenses transport,3900.93,FCFA
Adamaoua,2016,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2016,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2016,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2016,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2016,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2016,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2016,Q2,Revenu moyen mensuel,61000.0,FCFA
Adamaoua,2016,Q2,Depenses alimentation,29760.96,FCFA
Adamaoua,2016,Q2,Depenses sante,5145.11,FCFA
Adamaoua,2016,Q2,Depenses education,3277.51,FCFA
Adamaoua,2016,Q2,Depenses logement,10512.2,FCFA
Adamaoua,2016,Q2,Depenses transport,5966.34,FCFA
Adamaoua,2016,Q2,Accès eau potable,42.0,%
Adamaoua,2016,Q2,Accès electricite,38.5,%
Adamaoua,2016,Q2,Accès toilettes,24.5,%
Adamaoua,2016,Q2,Possession telephone,35.0,%
Adamaoua,2016,Q2,Possession radio,30.0,%
Adamaoua,2016,Q2,Possession TV,20.0,%
Adamaoua,2016,Q3,Revenu moyen mensuel,109800.0,FCFA
Adamaoua,2016,Q3,Depenses alimentation,50882.15,FCFA
Adamaoua,2016,Q3,Depenses sante,10189.73,FCFA
Adamaoua,2016,Q3,Depenses education,4554.21,FCFA
Adamaoua,2016,Q3,Depenses logement,25157.9,FCFA
Adamaoua,2016,Q3,Depenses transport,14550.42,FCFA
Adamaoua,2016,Q3,Accès eau potable,51.0,%
Adamaoua,2016,Q3,Accès electricite,46.75,%
Adamaoua,2016,Q3,Accès toilettes,29.75,%
Adamaoua,2016,Q3,Possession telephone,49.0,%
Adamaoua,2016,Q3,Possession radio,42.0,%
Adamaoua,2016,Q3,Possession TV,28.0,%
Adamaoua,2016,Q4,Revenu moyen mensuel,183000.0,FCFA
Adamaoua,2016,Q4,Depenses alimentation,69116.03,FCFA
Adamaoua,2016,Q4,Depenses sante,15754.39,FCFA
Adamaoua,2016,Q4,Depenses education,10962.79,FCFA
Adamaoua,2016,Q4,Depenses logement,41527.82,FCFA
Adamaoua,2016,Q4,Depenses transport,23759.04,FCFA
Adamaoua,2016,Q4,Accès eau potable,57.0,%
Adamaoua,2016,Q4,Accès electricite,52.25,%
Adamaoua,2016,Q4,Accès toilettes,33.25,%
Adamaoua,2016,Q4,Possession telephone,63.0,%
Adamaoua,2016,Q4,Possession radio,54.0,%
Adamaoua,2016,Q4,Possession TV,36.0,%
Adamaoua,2016,Q5 (plus riche),Revenu moyen mensuel,366000.0,FCFA
Adamaoua,2016,Q5 (plus riche),Depenses alimentation,148054.52,FCFA
Adamaoua,2016,Q5 (plus riche),Depenses sante,35123.19,FCFA
Adamaoua,2016,Q5 (plus riche),Depenses education,15793.81,FCFA
Adamaoua,2016,Q5 (plus riche),Depenses logement,82757.0,FCFA
Adamaoua,2016,Q5 (plus riche),Depenses transport,41898.5,FCFA
Adamaoua,2016,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2016,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2016,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2016,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2016,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2016,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2017,Q1 (plus pauvre),Revenu moyen mensuel,31000.0,FCFA
Adamaoua,2017,Q1 (plus pauvre),Depenses alimentation,11801.18,FCFA
Adamaoua,2017,Q1 (plus pauvre),Depenses sante,2560.88,FCFA
Adamaoua,2017,Q1 (plus pauvre),Depenses education,1353.23,FCFA
Adamaoua,2017,Q1 (plus pauvre),Depenses logement,6796.35,FCFA
Adamaoua,2017,Q1 (plus pauvre),Depenses transport,3339.21,FCFA
Adamaoua,2017,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2017,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2017,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2017,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2017,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2017,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2017,Q2,Revenu moyen mensuel,62000.0,FCFA
Adamaoua,2017,Q2,Depenses alimentation,26156.85,FCFA
Adamaoua,2017,Q2,Depenses sante,4367.56,FCFA
Adamaoua,2017,Q2,Depenses education,2958.28,FCFA
Adamaoua,2017,Q2,Depenses logement,14597.75,FCFA
Adamaoua,2017,Q2,Depenses transport,8672.16,FCFA
Adamaoua,2017,Q2,Accès eau potable,42.0,%
Adamaoua,2017,Q2,Accès electricite,38.5,%
Adamaoua,2017,Q2,Accès toilettes,24.5,%
Adamaoua,2017,Q2,Possession telephone,35.0,%
Adamaoua,2017,Q2,Possession radio,30.0,%
Adamaoua,2017,Q2,Possession TV,20.0,%
Adamaoua,2017,Q3,Revenu moyen mensuel,111600.0,FCFA
Adamaoua,2017,Q3,Depenses alimentation,47057.38,FCFA
Adamaoua,2017,Q3,Depenses sante,9484.66,FCFA
Adamaoua,2017,Q3,Depenses education,5570.12,FCFA
Adamaoua,2017,Q3,Depenses logement,25995.03,FCFA
Adamaoua,2017,Q3,Depenses transport,12162.21,FCFA
Adamaoua,2017,Q3,Accès eau potable,51.0,%
Adamaoua,2017,Q3,Accès electricite,46.75,%
Adamaoua,2017,Q3,Accès toilettes,29.75,%
Adamaoua,2017,Q3,Possession telephone,49.0,%
Adamaoua,2017,Q3,Possession radio,42.0,%
Adamaoua,2017,Q3,Possession TV,28.0,%
Adamaoua,2017,Q4,Revenu moyen mensuel,186000.0,FCFA
Adamaoua,2017,Q4,Depenses alimentation,82961.2,FCFA
Adamaoua,2017,Q4,Depenses sante,13414.48,FCFA
Adamaoua,2017,Q4,Depenses education,10976.32,FCFA
Adamaoua,2017,Q4,Depenses logement,42182.67,FCFA
Adamaoua,2017,Q4,Depenses transport,18702.17,FCFA
Adamaoua,2017,Q4,Accès eau potable,57.0,%
Adamaoua,2017,Q4,Accès electricite,52.25,%
Adamaoua,2017,Q4,Accès toilettes,33.25,%
Adamaoua,2017,Q4,Possession telephone,63.0,%
Adamaoua,2017,Q4,Possession radio,54.0,%
Adamaoua,2017,Q4,Possession TV,36.0,%
Adamaoua,2017,Q5 (plus riche),Revenu moyen mensuel,372000.0,FCFA
Adamaoua,2017,Q5 (plus riche),Depenses alimentation,152977.67,FCFA
Adamaoua,2017,Q5 (plus riche),Depenses sante,32104.64,FCFA
Adamaoua,2017,Q5 (plus riche),Depenses education,15415.43,FCFA
Adamaoua,2017,Q5 (plus riche),Depenses logement,76064.45,FCFA
Adamaoua,2017,Q5 (plus riche),Depenses transport,43699.31,FCFA
Adamaoua,2017,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2017,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2017,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2017,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2017,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2017,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2018,Q1 (plus pauvre),Revenu moyen mensuel,31500.0,FCFA
Adamaoua,2018,Q1 (plus pauvre),Depenses alimentation,11993.33,FCFA
Adamaoua,2018,Q1 (plus pauvre),Depenses sante,2888.73,FCFA
Adamaoua,2018,Q1 (plus pauvre),Depenses education,1526.41,FCFA
Adamaoua,2018,Q1 (plus pauvre),Depenses logement,5548.02,FCFA
Adamaoua,2018,Q1 (plus pauvre),Depenses transport,4291.19,FCFA
Adamaoua,2018,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2018,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2018,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2018,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2018,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2018,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2018,Q2,Revenu moyen mensuel,63000.0,FCFA
Adamaoua,2018,Q2,Depenses alimentation,25032.84,FCFA
Adamaoua,2018,Q2,Depenses sante,4499.93,FCFA
Adamaoua,2018,Q2,Depenses education,3068.18,FCFA
Adamaoua,2018,Q2,Depenses logement,14538.02,FCFA
Adamaoua,2018,Q2,Depenses transport,8031.79,FCFA
Adamaoua,2018,Q2,Accès eau potable,42.0,%
Adamaoua,2018,Q2,Accès electricite,38.5,%
Adamaoua,2018,Q2,Accès toilettes,24.5,%
Adamaoua,2018,Q2,Possession telephone,35.0,%
Adamaoua,2018,Q2,Possession radio,30.0,%
Adamaoua,2018,Q2,Possession TV,20.0,%
Adamaoua,2018,Q3,Revenu moyen mensuel,113400.0,FCFA
Adamaoua,2018,Q3,Depenses alimentation,54829.98,FCFA
Adamaoua,2018,Q3,Depenses sante,8415.72,FCFA
Adamaoua,2018,Q3,Depenses education,6184.25,FCFA
Adamaoua,2018,Q3,Depenses logement,26136.97,FCFA
Adamaoua,2018,Q3,Depenses transport,12618.55,FCFA
Adamaoua,2018,Q3,Accès eau potable,51.0,%
Adamaoua,2018,Q3,Accès electricite,46.75,%
Adamaoua,2018,Q3,Accès toilettes,29.75,%
Adamaoua,2018,Q3,Possession telephone,49.0,%
Adamaoua,2018,Q3,Possession radio,42.0,%
Adamaoua,2018,Q3,Possession TV,28.0,%
Adamaoua,2018,Q4,Revenu moyen mensuel,189000.0,FCFA
Adamaoua,2018,Q4,Depenses alimentation,79761.8,FCFA
Adamaoua,2018,Q4,Depenses sante,15885.01,FCFA
Adamaoua,2018,Q4,Depenses education,9757.94,FCFA
Adamaoua,2018,Q4,Depenses logement,45301.71,FCFA
Adamaoua,2018,Q4,Depenses transport,27164.58,FCFA
Adamaoua,2018,Q4,Accès eau potable,57.0,%
Adamaoua,2018,Q4,Accès electricite,52.25,%
Adamaoua,2018,Q4,Accès toilettes,33.25,%
Adamaoua,2018,Q4,Possession telephone,63.0,%
Adamaoua,2018,Q4,Possession radio,54.0,%
Adamaoua,2018,Q4,Possession TV,36.0,%
Adamaoua,2018,Q5 (plus riche),Revenu moyen mensuel,378000.0,FCFA
Adamaoua,2018,Q5 (plus riche),Depenses alimentation,181531.56,FCFA
Adamaoua,2018,Q5 (plus riche),Depenses sante,32295.21,FCFA
Adamaoua,2018,Q5 (plus riche),Depenses education,16833.05,FCFA
Adamaoua,2018,Q5 (plus riche),Depenses logement,82033.7,FCFA
Adamaoua,2018,Q5 (plus riche),Depenses transport,50043.96,FCFA
Adamaoua,2018,Q5 (plus riche),Accès eau potable,60.0,%
Adamaoua,2018,Q5 (plus riche),Accès electricite,55.0,%
Adamaoua,2018,Q5 (plus riche),Accès toilettes,35.0,%
Adamaoua,2018,Q5 (plus riche),Possession telephone,84.0,%
Adamaoua,2018,Q5 (plus riche),Possession radio,72.0,%
Adamaoua,2018,Q5 (plus riche),Possession TV,48.0,%
Adamaoua,2019,Q1 (plus pauvre),Revenu moyen mensuel,32000.0,FCFA
Adamaoua,2019,Q1 (plus pauvre),Depenses alimentation,13708.19,FCFA
Adamaoua,2019,Q1 (plus pauvre),Depenses sante,2915.24,FCFA
Adamaoua,2019,Q1 (plus pauvre),Depenses education,1358.71,FCFA
Adamaoua,2019,Q1 (plus pauvre),Depenses logement,6088.84,FCFA
Adamaoua,2019,Q1 (plus pauvre),Depenses transport,3228.81,FCFA
Adamaoua,2019,Q1 (plus pauvre),Accès eau potable,30.0,%
Adamaoua,2019,Q1 (plus pauvre),Accès electricite,27.5,%
Adamaoua,2019,Q1 (plus pauvre),Accès toilettes,17.5,%
Adamaoua,2019,Q1 (plus pauvre),Possession telephone,21.0,%
Adamaoua,2019,Q1 (plus pauvre),Possession radio,18.0,%
Adamaoua,2019,Q1 (plus pauvre),Possession TV,12.0,%
Adamaoua,2019,Q2,Revenu moyen mensuel,64000.0,FCFA
Adamaoua,2019,Q2,Depenses alimentation,28319.11,FCFA
Adamaoua,2019,Q2,Depenses sante,5591.16,FCFA
Adamaoua,2019,Q2,Depenses education,3639.19,FCFA
Adamaoua,2019,Q2,Depenses logement,12567.12,FCFA
Adamaoua,2019,Q2,Depenses transport,7040.41,FCFA
Adamaoua,2019,Q2,Accès eau potable,42.0,%
Adamaoua,2019,Q2,Accès electricite,38.5,%
Adamaoua,2019,Q2,Accès toilettes,24.5,%
Adamaoua,2019,Q2,Possession telephone,35.0,%
Adamaoua,2019,Q2,Possession radio,30.0,%
