date,annee,mois,jour,region,precipitation_mm,temperature_c,humidite_pct
2001-02-26,2001,2,26,Adamaoua,2.86,30.8,78.9
2001-02-27,2001,2,27,Adamaoua,1.99,27.8,55.9
2001-02-28,2001,2,28,Adamaoua,4.48,26.2,81.5
2001-03-01,2001,3,1,Adamaoua,5.75,29.5,61.3
2001-03-02,2001,3,2,Adamaoua,2.81,29.4,73.8
2001-03-03,2001,3,3,Adamaoua,0.24,29.9,55.6
2001-03-04,2001,3,4,Adamaoua,3.76,28.5,72.2
2001-03-05,2001,3,5,Adamaoua,4.71,27.0,87.3
2001-03-06,2001,3,6,Adamaoua,2.78,27.7,78.6
2001-03-07,2001,3,7,Adamaoua,9.25,32.5,82.3
2001-03-08,2001,3,8,Adamaoua,0.28,29.3,74.7
2001-03-09,2001,3,9,Adamaoua,4.5,29.1,74.7
2001-03-10,2001,3,10,Adamaoua,8.09,34.8,81.2
2001-03-11,2001,3,11,Adamaoua,8.09,22.2,81.7
2001-03-12,2001,3,12,Adamaoua,3.3,27.9,70.9
2001-03-13,2001,3,13,Adamaoua,0.65,28.6,51.6
2001-03-14,2001,3,14,Adamaoua,9.13,33.3,63.3
2001-03-15,2001,3,15,Adamaoua,1.73,28.0,69.0
2001-03-16,2001,3,16,Adamaoua,2.79,35.7,69.4
2001-03-17,2001,3,17,Adamaoua,0.68,26.4,73.4
2001-03-18,2001,3,18,Adamaoua,4.21,32.7,54.6
2001-03-19,2001,3,19,Adamaoua,7.04,25.8,69.5
2001-03-20,2001,3,20,Adamaoua,7.14,34.0,61.8
2001-03-21,2001,3,21,Adamaoua,1.27,32.9,56.3
2001-03-22,2001,3,22,Adamaoua,0.56,29.1,79.8
2001-03-23,2001,3,23,Adamaoua,0.06,33.0,63.1
2001-03-24,2001,3,24,Adamaoua,6.45,24.8,75.7
2001-03-25,2001,3,25,Adamaoua,2.47,28.5,79.0
2001-03-26,2001,3,26,Adamaoua,1.6,33.0,71.0
2001-03-27,2001,3,27,Adamaoua,2.87,31.6,76.5
2001-03-28,2001,3,28,Adamaoua,2.26,27.6,73.7
2001-03-29,2001,3,29,Adamaoua,3.19,28.1,66.7
2001-03-30,2001,3,30,Adamaoua,0.99,27.9,81.4
2001-03-31,2001,3,31,Adamaoua,3.85,31.9,75.5
2001-04-01,2001,4,1,Adamaoua,6.49,25.0,77.0
2001-04-02,2001,4,2,Adamaoua,0.51,26.8,70.1
2001-04-03,2001,4,3,Adamaoua,7.59,32.9,68.4
2001-04-04,2001,4,4,Adamaoua,3.88,29.1,74.1
2001-04-05,2001,4,5,Adamaoua,1.69,32.0,72.0
2001-04-06,2001,4,6,Adamaoua,8.23,24.2,76.4
2001-04-07,2001,4,7,Adamaoua,1.03,26.4,65.3
2001-04-08,2001,4,8,Adamaoua,3.48,34.3,71.6
2001-04-09,2001,4,9,Adamaoua,0.31,25.5,64.5
2001-04-10,2001,4,10,Adamaoua,2.41,22.3,54.5
2001-04-11,2001,4,11,Adamaoua,1.19,29.3,87.7
2001-04-12,2001,4,12,Adamaoua,0.71,36.4,80.9
2001-04-13,2001,4,13,Adamaoua,0.07,27.8,62.6
2001-04-14,2001,4,14,Adamaoua,0.9,27.3,60.9
2001-04-15,2001,4,15,Adamaoua,0.96,28.7,77.3
2001-04-16,2001,4,16,Adamaoua,1.35,36.6,77.4
2001-04-17,2001,4,17,Adamaoua,4.18,30.1,69.5
2001-04-18,2001,4,18,Adamaoua,0.52,26.3,68.6
2001-04-19,2001,4,19,Adamaoua,4.91,30.1,60.5
2001-04-20,2001,4,20,Adamaoua,0.35,24.5,66.2
2001-04-21,2001,4,21,Adamaoua,7.34,30.2,65.4
2001-04-22,2001,4,22,Adamaoua,3.73,27.6,54.7
2001-04-23,2001,4,23,Adamaoua,2.42,33.8,62.5
2001-04-24,2001,4,24,Adamaoua,0.03,30.6,73.9
2001-04-25,2001,4,25,Adamaoua,0.39,29.8,77.4
2001-04-26,2001,4,26,Adamaoua,4.26,30.4,56.0
2001-04-27,2001,4,27,Adamaoua,1.26,29.7,74.5
2001-04-28,2001,4,28,Adamaoua,4.43,27.3,72.1
2001-04-29,2001,4,29,Adamaoua,2.46,35.1,73.3
2001-04-30,2001,4,30,Adamaoua,1.22,30.7,79.9
2001-05-01,2001,5,1,Adamaoua,0.11,30.6,72.7
2001-05-02,2001,5,2,Adamaoua,3.15,33.0,52.5
2001-05-03,2001,5,3,Adamaoua,0.52,29.1,95.3
2001-05-04,2001,5,4,Adamaoua,0.07,26.0,64.2
2001-05-05,2001,5,5,Adamaoua,1.36,31.0,65.0
2001-05-06,2001,5,6,Adamaoua,3.28,26.7,83.3
2001-05-07,2001,5,7,Adamaoua,0.01,31.1,62.2
2001-05-08,2001,5,8,Adamaoua,2.53,23.7,73.1
2001-05-09,2001,5,9,Adamaoua,0.22,28.6,67.0
2001-05-10,2001,5,10,Adamaoua,2.33,36.2,63.6
2001-05-11,2001,5,11,Adamaoua,4.75,31.9,76.0
2001-05-12,2001,5,12,Adamaoua,2.03,35.0,58.9
2001-05-13,2001,5,13,Adamaoua,6.33,35.5,80.5
2001-05-14,2001,5,14,Adamaoua,1.13,34.1,82.8
2001-05-15,2001,5,15,Adamaoua,3.84,25.0,73.2
2001-05-16,2001,5,16,Adamaoua,2.39,27.4,67.4
2001-05-17,2001,5,17,Adamaoua,4.78,29.5,64.0
2001-05-18,2001,5,18,Adamaoua,12.23,28.8,69.1
2001-05-19,2001,5,19,Adamaoua,3.92,29.4,81.1
2001-05-20,2001,5,20,Adamaoua,4.12,30.9,48.1
2001-05-21,2001,5,21,Adamaoua,5.55,35.0,75.2
2001-05-22,2001,5,22,Adamaoua,3.12,29.9,74.1
2001-05-23,2001,5,23,Adamaoua,10.34,30.7,76.1
2001-05-24,2001,5,24,Adamaoua,0.68,29.1,70.1
2001-05-25,2001,5,25,Adamaoua,3.09,26.4,76.6
2001-05-26,2001,5,26,Adamaoua,0.2,33.8,73.3
2001-05-27,2001,5,27,Adamaoua,2.17,29.6,74.2
2001-05-28,2001,5,28,Adamaoua,0.34,27.2,74.4
2001-05-29,2001,5,29,Adamaoua,17.97,28.8,49.1
2001-05-30,2001,5,30,Adamaoua,1.72,29.0,60.5
2001-05-31,2001,5,31,Adamaoua,0.44,28.1,83.2
2001-06-01,2001,6,1,Adamaoua,0.01,28.0,64.5
2001-06-02,2001,6,2,Adamaoua,2.49,29.1,82.1
2001-06-03,2001,6,3,Adamaoua,8.4,35.6,68.4
2001-06-04,2001,6,4,Adamaoua,0.57,31.8,58.8
2001-06-05,2001,6,5,Adamaoua,2.02,25.5,67.2
2001-06-06,2001,6,6,Adamaoua,0.92,28.3,64.5
2001-06-07,2001,6,7,Adamaoua,0.86,31.6,51.0
2001-06-08,2001,6,8,Adamaoua,1.91,27.3,96.2
2001-06-09,2001,6,9,Adamaoua,1.47,27.6,83.2
2001-06-10,2001,6,10,Adamaoua,1.68,27.4,87.6
2001-06-11,2001,6,11,Adamaoua,3.89,23.1,62.0
2001-06-12,2001,6,12,Adamaoua,0.51,29.2,76.6
2001-06-13,2001,6,13,Adamaoua,0.18,29.1,57.7
2001-06-14,2001,6,14,Adamaoua,1.36,29.1,81.1
2001-06-15,2001,6,15,Adamaoua,7.35,26.8,79.1
2001-06-16,2001,6,16,Adamaoua,3.94,28.2,62.3
2001-06-17,2001,6,17,Adamaoua,1.17,27.5,77.5
2001-06-18,2001,6,18,Adamaoua,1.99,29.5,95.5
2001-06-19,2001,6,19,Adamaoua,1.98,28.6,68.2
2001-06-20,2001,6,20,Adamaoua,0.97,22.0,58.0
2001-06-21,2001,6,21,Adamaoua,2.75,27.4,68.9
2001-06-22,2001,6,22,Adamaoua,1.04,29.2,72.3
2001-06-23,2001,6,23,Adamaoua,0.11,28.8,75.1
2001-06-24,2001,6,24,Adamaoua,1.01,32.5,56.9
2001-06-25,2001,6,25,Adamaoua,0.21,28.3,68.8
2001-06-26,2001,6,26,Adamaoua,0.5,25.3,77.4
2001-06-27,2001,6,27,Adamaoua,0.2,25.5,93.0
2001-06-28,2001,6,28,Adamaoua,1.76,32.4,64.8
2001-06-29,2001,6,29,Adamaoua,3.08,28.3,83.3
2001-06-30,2001,6,30,Adamaoua,3.54,25.7,72.9
2001-07-01,2001,7,1,Adamaoua,1.32,25.0,85.8
2001-07-02,2001,7,2,Adamaoua,0.07,27.9,71.7
2001-07-03,2001,7,3,Adamaoua,3.9,35.6,75.2
2001-07-04,2001,7,4,Adamaoua,1.59,29.0,80.8
2001-07-05,2001,7,5,Adamaoua,1.58,24.3,98.3
2001-07-06,2001,7,6,Adamaoua,3.13,26.1,73.2
2001-07-07,2001,7,7,Adamaoua,0.31,28.8,76.4
2001-07-08,2001,7,8,Adamaoua,0.42,26.8,82.3
2001-07-09,2001,7,9,Adamaoua,1.04,27.0,73.4
2001-07-10,2001,7,10,Adamaoua,0.24,24.2,57.7
2001-07-11,2001,7,11,Adamaoua,5.23,25.6,53.8
2001-07-12,2001,7,12,Adamaoua,2.28,29.8,59.4
2001-07-13,2001,7,13,Adamaoua,0.38,31.2,62.1
2001-07-14,2001,7,14,Adamaoua,3.01,23.2,56.4
2001-07-15,2001,7,15,Adamaoua,2.44,22.1,82.5
2001-07-16,2001,7,16,Adamaoua,2.28,25.9,75.2
2001-07-17,2001,7,17,Adamaoua,0.04,29.7,58.1
2001-07-18,2001,7,18,Adamaoua,4.06,25.9,74.8
2001-07-19,2001,7,19,Adamaoua,3.5,28.8,78.0
2001-07-20,2001,7,20,Adamaoua,1.92,28.0,73.0
2001-07-21,2001,7,21,Adamaoua,2.81,28.1,63.8
2001-07-22,2001,7,22,Adamaoua,3.03,25.4,64.0
2001-07-23,2001,7,23,Adamaoua,2.53,23.8,53.2
2001-07-24,2001,7,24,Adamaoua,0.78,25.2,77.5
2001-07-25,2001,7,25,Adamaoua,0.18,23.4,51.9
2001-07-26,2001,7,26,Adamaoua,0.01,28.1,74.1
2001-07-27,2001,7,27,Adamaoua,2.17,28.2,71.1
2001-07-28,2001,7,28,Adamaoua,2.04,30.7,75.6
2001-07-29,2001,7,29,Adamaoua,0.46,25.1,72.2
2001-07-30,2001,7,30,Adamaoua,3.16,26.7,74.3
2001-07-31,2001,7,31,Adamaoua,3.2,24.1,65.4
2001-08-01,2001,8,1,Adamaoua,0.4,29.1,55.6
2001-08-02,2001,8,2,Adamaoua,1.98,24.1,60.2
2001-08-03,2001,8,3,Adamaoua,0.41,25.7,55.0
2001-08-04,2001,8,4,Adamaoua,2.41,32.7,69.6
2001-08-05,2001,8,5,Adamaoua,2.1,26.8,69.2
2001-08-06,2001,8,6,Adamaoua,0.11,21.3,71.9
2001-08-07,2001,8,7,Adamaoua,0.65,28.8,69.0
2001-08-08,2001,8,8,Adamaoua,0.72,26.9,70.9
2001-08-09,2001,8,9,Adamaoua,0.85,27.4,69.3
2001-08-10,2001,8,10,Adamaoua,2.19,25.8,76.2
2001-08-11,2001,8,11,Adamaoua,1.48,28.0,66.1
2001-08-12,2001,8,12,Adamaoua,3.36,24.7,67.0
2001-08-13,2001,8,13,Adamaoua,0.28,22.1,78.1
2001-08-14,2001,8,14,Adamaoua,1.26,28.2,67.6
2001-08-15,2001,8,15,Adamaoua,0.75,19.7,69.7
2001-08-16,2001,8,16,Adamaoua,0.09,30.9,69.6
2001-08-17,2001,8,17,Adamaoua,3.8,28.6,64.4
2001-08-18,2001,8,18,Adamaoua,0.52,27.1,61.0
2001-08-19,2001,8,19,Adamaoua,2.79,27.3,76.8
2001-08-20,2001,8,20,Adamaoua,2.06,29.0,68.2
2001-08-21,2001,8,21,Adamaoua,0.08,27.3,77.5
2001-08-22,2001,8,22,Adamaoua,1.0,26.8,66.0
2001-08-23,2001,8,23,Adamaoua,1.13,29.1,79.9
2001-08-24,2001,8,24,Adamaoua,0.73,22.7,75.3
2001-08-25,2001,8,25,Adamaoua,2.45,25.4,70.6
2001-08-26,2001,8,26,Adamaoua,2.65,29.7,80.7
2001-08-27,2001,8,27,Adamaoua,0.4,28.2,67.5
2001-08-28,2001,8,28,Adamaoua,1.25,23.0,73.0
2001-08-29,2001,8,29,Adamaoua,0.13,26.8,64.4
2001-08-30,2001,8,30,Adamaoua,0.48,24.6,68.4
2001-08-31,2001,8,31,Adamaoua,1.66,28.2,75.1
2001-09-01,2001,9,1,Adamaoua,1.16,27.2,84.5
2001-09-02,2001,9,2,Adamaoua,0.74,29.0,58.5
2001-09-03,2001,9,3,Adamaoua,2.87,28.5,58.2
2001-09-04,2001,9,4,Adamaoua,0.71,25.1,66.1
2001-09-05,2001,9,5,Adamaoua,2.45,26.2,64.7
2001-09-06,2001,9,6,Adamaoua,2.89,25.3,91.7
2001-09-07,2001,9,7,Adamaoua,0.53,24.9,93.2
2001-09-08,2001,9,8,Adamaoua,1.34,29.4,89.8
2001-09-09,2001,9,9,Adamaoua,3.44,27.1,81.2
2001-09-10,2001,9,10,Adamaoua,0.85,28.6,76.3
2001-09-11,2001,9,11,Adamaoua,0.38,23.4,73.9
2001-09-12,2001,9,12,Adamaoua,0.62,25.5,74.5
2001-09-13,2001,9,13,Adamaoua,0.18,25.1,59.5
2001-09-14,2001,9,14,Adamaoua,0.28,31.0,64.4
2001-09-15,2001,9,15,Adamaoua,2.4,26.8,66.1
2001-09-16,2001,9,16,Adamaoua,0.12,27.1,68.6
2001-09-17,2001,9,17,Adamaoua,0.02,27.5,56.4
2001-09-18,2001,9,18,Adamaoua,0.29,31.8,88.4
2001-09-19,2001,9,19,Adamaoua,1.34,26.0,58.9
2001-09-20,2001,9,20,Adamaoua,1.01,26.8,55.1
2001-09-21,2001,9,21,Adamaoua,1.35,26.5,71.9
2001-09-22,2001,9,22,Adamaoua,3.09,23.3,76.9
2001-09-23,2001,9,23,Adamaoua,0.39,26.3,84.9
2001-09-24,2001,9,24,Adamaoua,0.32,28.1,72.7
2001-09-25,2001,9,25,Adamaoua,0.49,30.6,87.9
2001-09-26,2001,9,26,Adamaoua,0.15,21.3,62.4
2001-09-27,2001,9,27,Adamaoua,3.12,26.2,70.7
2001-09-28,2001,9,28,Adamaoua,0.45,29.9,77.2
2001-09-29,2001,9,29,Adamaoua,0.94,30.3,75.7
2001-09-30,2001,9,30,Adamaoua,1.6,24.2,56.1
2001-10-01,2001,10,1,Adamaoua,1.89,27.3,67.9
2001-10-02,2001,10,2,Adamaoua,2.27,25.3,76.1
2001-10-03,2001,10,3,Adamaoua,0.14,26.7,60.8
2001-10-04,2001,10,4,Adamaoua,0.45,23.7,62.7
2001-10-05,2001,10,5,Adamaoua,1.03,19.6,83.7
2001-10-06,2001,10,6,Adamaoua,0.19,25.9,77.4
2001-10-07,2001,10,7,Adamaoua,0.16,29.0,55.6
2001-10-08,2001,10,8,Adamaoua,4.4,28.9,63.2
2001-10-09,2001,10,9,Adamaoua,3.01,21.9,63.7
2001-10-10,2001,10,10,Adamaoua,0.84,31.1,69.2
2001-10-11,2001,10,11,Adamaoua,1.14,35.2,68.5
2001-10-12,2001,10,12,Adamaoua,1.2,23.0,83.8
2001-10-13,2001,10,13,Adamaoua,0.91,25.1,66.6
2001-10-14,2001,10,14,Adamaoua,0.39,27.0,76.1
2001-10-15,2001,10,15,Adamaoua,0.76,30.2,49.8
2001-10-16,2001,10,16,Adamaoua,2.93,23.7,53.1
2001-10-17,2001,10,17,Adamaoua,1.96,25.6,70.9
2001-10-18,2001,10,18,Adamaoua,0.16,25.7,73.7
2001-10-19,2001,10,19,Adamaoua,1.13,20.2,82.5
2001-10-20,2001,10,20,Adamaoua,0.04,27.6,57.9
2001-10-21,2001,10,21,Adamaoua,0.73,23.7,68.2
2001-10-22,2001,10,22,Adamaoua,0.53,23.8,70.5
2001-10-23,2001,10,23,Adamaoua,0.09,34.9,66.1
2001-10-24,2001,10,24,Adamaoua,0.37,29.4,63.8
2001-10-25,2001,10,25,Adamaoua,2.53,22.9,56.3
2001-10-26,2001,10,26,Adamaoua,2.2,26.0,84.8
2001-10-27,2001,10,27,Adamaoua,0.38,25.1,89.5
2001-10-28,2001,10,28,Adamaoua,0.39,23.4,74.7
2001-10-29,2001,10,29,Adamaoua,1.29,25.6,74.1
2001-10-30,2001,10,30,Adamaoua,0.53,28.3,78.3
2001-10-31,2001,10,31,Adamaoua,0.65,24.6,69.4
2001-11-01,2001,11,1,Adamaoua,1.17,24.5,77.2
2001-11-02,2001,11,2,Adamaoua,0.17,24.8,74.5
2001-11-03,2001,11,3,Adamaoua,2.11,25.3,70.4
2001-11-04,2001,11,4,Adamaoua,2.44,32.2,55.5
2001-11-05,2001,11,5,Adamaoua,4.96,31.2,70.8
2001-11-06,2001,11,6,Adamaoua,0.59,25.4,72.9
2001-11-07,2001,11,7,Adamaoua,3.68,25.1,60.4
2001-11-08,2001,11,8,Adamaoua,5.22,25.6,63.4
2001-11-09,2001,11,9,Adamaoua,1.43,28.0,65.1
2001-11-10,2001,11,10,Adamaoua,0.91,34.5,83.9
2001-11-11,2001,11,11,Adamaoua,1.69,26.0,71.9
2001-11-12,2001,11,12,Adamaoua,0.23,26.4,51.0
2001-11-13,2001,11,13,Adamaoua,0.61,27.8,76.1
2001-11-14,2001,11,14,Adamaoua,0.05,30.6,72.6
2001-11-15,2001,11,15,Adamaoua,0.63,21.9,64.9
2001-11-16,2001,11,16,Adamaoua,0.06,34.0,75.3
2001-11-17,2001,11,17,Adamaoua,0.6,30.5,60.1
2001-11-18,2001,11,18,Adamaoua,1.16,23.4,69.6
2001-11-19,2001,11,19,Adamaoua,0.71,26.7,73.2
2001-11-20,2001,11,20,Adamaoua,1.47,32.7,56.3
2001-11-21,2001,11,21,Adamaoua,0.77,28.7,62.3
2001-11-22,2001,11,22,Adamaoua,0.25,27.9,71.1
2001-11-23,2001,11,23,Adamaoua,1.05,28.4,65.9
2001-11-24,2001,11,24,Adamaoua,1.16,27.6,73.8
2001-11-25,2001,11,25,Adamaoua,0.93,23.6,74.0
2001-11-26,2001,11,26,Adamaoua,0.81,31.8,86.7
2001-11-27,2001,11,27,Adamaoua,1.45,25.6,72.9
2001-11-28,2001,11,28,Adamaoua,0.13,28.1,65.4
2001-11-29,2001,11,29,Adamaoua,0.11,24.8,61.7
2001-11-30,2001,11,30,Adamaoua,1.71,23.1,65.8
2001-12-01,2001,12,1,Adamaoua,1.31,31.1,76.7
2001-12-02,2001,12,2,Adamaoua,0.29,30.7,82.5
2001-12-03,2001,12,3,Adamaoua,1.39,29.2,64.7
2001-12-04,2001,12,4,Adamaoua,0.16,28.7,73.2
2001-12-05,2001,12,5,Adamaoua,2.96,33.4,70.7
2001-12-06,2001,12,6,Adamaoua,2.95,26.4,77.1
2001-12-07,2001,12,7,Adamaoua,1.02,29.9,76.9
2001-12-08,2001,12,8,Adamaoua,1.62,29.2,69.1
2001-12-09,2001,12,9,Adamaoua,1.18,26.6,84.5
2001-12-10,2001,12,10,Adamaoua,0.81,31.4,75.2
2001-12-11,2001,12,11,Adamaoua,8.73,25.1,70.6
2001-12-12,2001,12,12,Adamaoua,3.47,30.5,66.2
2001-12-13,2001,12,13,Adamaoua,0.38,25.0,80.7
2001-12-14,2001,12,14,Adamaoua,0.65,27.9,63.5
2001-12-15,2001,12,15,Adamaoua,1.09,32.2,69.4
2001-12-16,2001,12,16,Adamaoua,5.81,20.4,74.0
2001-12-17,2001,12,17,Adamaoua,6.78,32.0,71.3
2001-12-18,2001,12,18,Adamaoua,3.79,27.1,89.6
2001-12-19,2001,12,19,Adamaoua,1.13,26.2,76.6
2001-12-20,2001,12,20,Adamaoua,1.23,31.7,72.5
2001-12-21,2001,12,21,Adamaoua,1.03,22.8,73.8
2001-12-22,2001,12,22,Adamaoua,3.97,29.8,75.2
2001-12-23,2001,12,23,Adamaoua,0.13,24.6,69.6
2001-12-24,2001,12,24,Adamaoua,2.46,31.2,62.8
2001-12-25,2001,12,25,Adamaoua,0.15,24.8,70.4
2001-12-26,2001,12,26,Adamaoua,1.79,25.6,92.9
2001-12-27,2001,12,27,Adamaoua,0.72,28.2,68.1
2001-12-28,2001,12,28,Adamaoua,4.48,29.5,73.1
2001-12-29,2001,12,29,Adamaoua,5.81,33.5,65.3
2001-12-30,2001,12,30,Adamaoua,1.11,28.4,78.0
2001-12-31,2001,12,31,Adamaoua,3.06,28.1,67.4
2002-01-01,2002,1,1,Adamaoua,3.71,26.6,82.2
2002-01-02,2002,1,2,Adamaoua,1.53,26.1,71.5
2002-01-03,2002,1,3,Adamaoua,0.3,28.7,72.9
2002-01-04,2002,1,4,Adamaoua,0.81,23.3,61.7
2002-01-05,2002,1,5,Adamaoua,1.51,31.9,83.7
2002-01-06,2002,1,6,Adamaoua,1.86,30.0,72.9
2002-01-07,2002,1,7,Adamaoua,2.45,28.3,60.5
2002-01-08,2002,1,8,Adamaoua,2.76,28.4,58.3
2002-01-09,2002,1,9,Adamaoua,0.59,30.2,71.3
2002-01-10,2002,1,10,Adamaoua,4.02,26.9,58.4
2002-01-11,2002,1,11,Adamaoua,2.01,30.4,65.8
2002-01-12,2002,1,12,Adamaoua,0.5,30.9,53.2
2002-01-13,2002,1,13,Adamaoua,0.36,30.6,71.5
2002-01-14,2002,1,14,Adamaoua,3.22,28.2,83.2
2002-01-15,2002,1,15,Adamaoua,1.25,32.6,57.3
2002-01-16,2002,1,16,Adamaoua,2.0,26.2,69.3
2002-01-17,2002,1,17,Adamaoua,3.07,26.5,76.3
2002-01-18,2002,1,18,Adamaoua,3.91,28.9,70.3
2002-01-19,2002,1,19,Adamaoua,1.65,28.9,80.7
2002-01-20,2002,1,20,Adamaoua,4.63,29.4,68.7
2002-01-21,2002,1,21,Adamaoua,1.04,26.1,70.1
2002-01-22,2002,1,22,Adamaoua,6.99,28.2,86.9
2002-01-23,2002,1,23,Adamaoua,11.03,28.9,63.2
2002-01-24,2002,1,24,Adamaoua,0.92,27.3,73.3
2002-01-25,2002,1,25,Adamaoua,2.71,28.8,76.4
2002-01-26,2002,1,26,Adamaoua,1.66,21.0,68.6
2002-01-27,2002,1,27,Adamaoua,1.63,29.2,69.9
2002-01-28,2002,1,28,Adamaoua,0.34,26.2,63.2
2002-01-29,2002,1,29,Adamaoua,2.15,31.9,70.8
2002-01-30,2002,1,30,Adamaoua,1.16,28.0,66.0
2002-01-31,2002,1,31,Adamaoua,1.74,31.0,79.7
2002-02-01,2002,2,1,Adamaoua,7.12,26.3,97.6
2002-02-02,2002,2,2,Adamaoua,2.37,29.9,56.6
2002-02-03,2002,2,3,Adamaoua,2.45,27.6,82.2
2002-02-04,2002,2,4,Adamaoua,0.3,33.7,74.5
2002-02-05,2002,2,5,Adamaoua,10.97,30.4,66.4
2002-02-06,2002,2,6,Adamaoua,2.85,32.6,81.2
2002-02-07,2002,2,7,Adamaoua,0.4,28.9,77.7
2002-02-08,2002,2,8,Adamaoua,2.13,30.0,63.4
2002-02-09,2002,2,9,Adamaoua,1.22,35.1,85.5
2002-02-10,2002,2,10,Adamaoua,7.46,30.8,76.2
2002-02-11,2002,2,11,Adamaoua,5.36,35.9,64.4
2002-02-12,2002,2,12,Adamaoua,4.96,31.8,69.2
2002-02-13,2002,2,13,Adamaoua,5.3,29.3,60.7
2002-02-14,2002,2,14,Adamaoua,16.57,24.5,56.2
2002-02-15,2002,2,15,Adamaoua,1.09,35.0,69.0
2002-02-16,2002,2,16,Adamaoua,0.15,29.4,61.1
2002-02-17,2002,2,17,Adamaoua,0.23,30.7,51.4
2002-02-18,2002,2,18,Adamaoua,1.11,28.4,46.8
2002-02-19,2002,2,19,Adamaoua,4.91,29.2,68.2
2002-02-20,2002,2,20,Adamaoua,0.71,30.2,65.2
2002-02-21,2002,2,21,Adamaoua,0.66,35.2,63.8
2002-02-22,2002,2,22,Adamaoua,1.87,30.3,72.7
2002-02-23,2002,2,23,Adamaoua,1.0,24.9,55.8
2002-02-24,2002,2,24,Adamaoua,5.22,29.7,67.6
2002-02-25,2002,2,25,Adamaoua,3.94,33.3,68.8
2002-02-26,2002,2,26,Adamaoua,0.11,31.3,62.3
2002-02-27,2002,2,27,Adamaoua,0.01,22.1,76.8
2002-02-28,2002,2,28,Adamaoua,0.41,33.1,80.9
2002-03-01,2002,3,1,Adamaoua,4.26,27.7,80.8
2002-03-02,2002,3,2,Adamaoua,16.89,30.6,64.0
2002-03-03,2002,3,3,Adamaoua,11.61,27.8,60.8
2002-03-04,2002,3,4,Adamaoua,2.82,28.0,81.0
2002-03-05,2002,3,5,Adamaoua,5.96,31.5,66.5
2002-03-06,2002,3,6,Adamaoua,0.96,25.4,82.7
2002-03-07,2002,3,7,Adamaoua,1.28,30.0,47.8
2002-03-08,2002,3,8,Adamaoua,6.13,29.1,85.7
2002-03-09,2002,3,9,Adamaoua,1.09,35.6,65.6
2002-03-10,2002,3,10,Adamaoua,1.52,28.7,61.3
2002-03-11,2002,3,11,Adamaoua,3.77,31.7,74.2
2002-03-12,2002,3,12,Adamaoua,0.06,24.7,68.9
2002-03-13,2002,3,13,Adamaoua,3.79,31.2,54.5
2002-03-14,2002,3,14,Adamaoua,4.09,27.7,78.9
2002-03-15,2002,3,15,Adamaoua,0.3,31.4,56.4
2002-03-16,2002,3,16,Adamaoua,0.14,29.8,46.0
2002-03-17,2002,3,17,Adamaoua,0.04,24.9,79.0
2002-03-18,2002,3,18,Adamaoua,2.48,31.5,70.3
2002-03-19,2002,3,19,Adamaoua,1.03,24.1,81.6
2002-03-20,2002,3,20,Adamaoua,1.8,30.4,66.5
2002-03-21,2002,3,21,Adamaoua,0.71,22.5,58.0
2002-03-22,2002,3,22,Adamaoua,2.08,26.0,63.5
2002-03-23,2002,3,23,Adamaoua,1.96,31.6,74.3
2002-03-24,2002,3,24,Adamaoua,4.13,33.5,74.9
2002-03-25,2002,3,25,Adamaoua,0.45,26.9,70.7
2002-03-26,2002,3,26,Adamaoua,4.95,34.1,70.9
2002-03-27,2002,3,27,Adamaoua,5.28,29.1,37.3
2002-03-28,2002,3,28,Adamaoua,0.09,36.0,72.7
2002-03-29,2002,3,29,Adamaoua,0.87,33.0,59.9
2002-03-30,2002,3,30,Adamaoua,0.1,33.4,85.0
2002-03-31,2002,3,31,Adamaoua,5.68,32.1,66.3
2002-04-01,2002,4,1,Adamaoua,6.13,28.7,90.4
2002-04-02,2002,4,2,Adamaoua,3.03,28.6,62.6
2002-04-03,2002,4,3,Adamaoua,4.77,34.9,61.0
2002-04-04,2002,4,4,Adamaoua,0.45,32.7,82.0
2002-04-05,2002,4,5,Adamaoua,2.77,31.1,73.2
2002-04-06,2002,4,6,Adamaoua,5.55,30.9,64.3
2002-04-07,2002,4,7,Adamaoua,1.88,32.1,66.5
2002-04-08,2002,4,8,Adamaoua,2.58,34.2,70.1
2002-04-09,2002,4,9,Adamaoua,2.53,28.0,74.7
2002-04-10,2002,4,10,Adamaoua,0.8,28.1,63.3
2002-04-11,2002,4,11,Adamaoua,4.13,26.2,76.9
2002-04-12,2002,4,12,Adamaoua,0.99,29.2,61.3
2002-04-13,2002,4,13,Adamaoua,1.49,30.4,67.7
2002-04-14,2002,4,14,Adamaoua,6.01,28.8,64.8
2002-04-15,2002,4,15,Adamaoua,4.18,29.2,70.5
2002-04-16,2002,4,16,Adamaoua,8.28,33.7,56.9
2002-04-17,2002,4,17,Adamaoua,0.64,33.1,61.8
2002-04-18,2002,4,18,Adamaoua,11.34,29.7,63.3
2002-04-19,2002,4,19,Adamaoua,9.99,34.0,91.1
2002-04-20,2002,4,20,Adamaoua,5.5,30.3,74.3
2002-04-21,2002,4,21,Adamaoua,7.09,29.8,56.9
2002-04-22,2002,4,22,Adamaoua,1.42,26.4,63.5
2002-04-23,2002,4,23,Adamaoua,7.05,34.3,44.9
2002-04-24,2002,4,24,Adamaoua,1.02,30.0,74.3
