id,date,categorie,region,ville,latitude,longitude,valeur,statut,source
299,2020-09-17,prix_marche,Nord,Garoua,8.463539,12.832011,385,traite,web
300,2024-01-10,depot_sauvage,Centre,Mfou,4.617321,12.557556,1,en_attente,whatsapp
301,2020-12-08,panne_electricite,Est,Bertoua,4.308573,14.166617,3,en_attente,ussd
302,2024-01-02,depot_sauvage,Nord,Guider,8.265836,12.999432,2,valide,ussd
303,2024-01-10,panne_electricite,Sud-Ouest,Buea,4.258416,7.915304,2,en_attente,whatsapp
304,2021-07-27,panne_electricite,Centre,Mfou,3.799633,11.475426,4,en_attente,app
305,2022-03-19,prix_marche,Est,Bertoua,3.995573,14.770229,1301,traite,app
306,2021-07-12,penurie_eau,Nord-Ouest,Kumbo,7.125178,10.484282,3,valide,web
307,2020-04-08,penurie_eau,Nord-Ouest,Kumbo,6.44485,8.713556,3,valide,whatsapp
308,2022-05-29,panne_electricite,Sud,Ebolowa,2.211963,10.528802,2,traite,ussd
309,2022-10-10,panne_electricite,Nord-Ouest,Bamenda,6.577004,11.165843,3,valide,app
310,2024-01-15,prix_marche,Sud-Ouest,Buea,4.308289,8.844841,1025,en_attente,whatsapp
311,2021-01-11,depot_sauvage,Extrême-Nord,Kousséri,10.092997,14.60471,3,valide,ussd
312,2021-02-16,prix_marche,Centre,Yaoundé,4.254091,11.931962,1903,valide,ussd
313,2022-02-28,prix_marche,Littoral,Nkongsamba,4.420751,10.402917,268,valide,app
314,2020-06-15,prix_marche,Sud-Ouest,Limbe,4.398972,8.466334,1726,valide,whatsapp
315,2021-02-14,depot_sauvage,Extrême-Nord,Maroua,9.459828,14.082316,2,valide,app
316,2021-12-12,depot_sauvage,Nord,Guider,9.117084,13.246209,2,traite,web
317,2021-08-11,depot_sauvage,Est,Bertoua,3.861781,13.720004,4,valide,whatsapp
318,2023-09-27,depot_sauvage,Nord,Guider,8.483972,13.087878,1,valide,app
319,2023-07-02,panne_electricite,Sud-Ouest,Buea,4.385718,9.002491,4,valide,ussd
320,2022-11-13,panne_electricite,Nord,Guider,8.168108,13.418232,4,valide,web
321,2021-08-20,prix_marche,Littoral,Nkongsamba,4.479192,9.519523,108,en_attente,web
322,2021-06-25,route_abimee,Nord,Guider,8.850743,13.685914,3,valide,whatsapp
323,2023-08-30,panne_electricite,Est,Bertoua,3.963363,13.75767,3,valide,whatsapp
324,2020-02-02,depot_sauvage,Nord,Guider,9.021888,12.836913,4,valide,app
325,2023-10-28,route_abimee,Centre,Mfou,3.443238,12.556636,2,valide,app
326,2023-03-10,depot_sauvage,Nord,Garoua,8.81527,13.080061,4,valide,app
327,2021-05-08,panne_electricite,Ouest,Bafoussam,5.162604,9.389905,3,en_attente,ussd
328,2023-02-06,prix_marche,Centre,Yaoundé,3.445747,12.341726,500,valide,app
329,2022-01-09,depot_sauvage,Adamaoua,Ngaoundéré,6.859789,13.387095,1,valide,app
330,2024-02-02,prix_marche,Nord-Ouest,Bamenda,5.231966,9.970199,1827,en_attente,whatsapp
331,2020-10-03,route_abimee,Est,Bertoua,4.068333,12.739686,3,traite,whatsapp
332,2020-04-18,penurie_eau,Sud,Ebolowa,2.570968,11.105688,3,valide,whatsapp
333,2022-11-15,depot_sauvage,Nord,Garoua,8.163448,13.502662,1,valide,app
334,2020-11-11,depot_sauvage,Sud,Kribi,1.601693,10.691459,4,valide,whatsapp
335,2022-08-02,penurie_eau,Sud,Kribi,3.504621,11.611894,3,en_attente,whatsapp
336,2022-08-03,penurie_eau,Extrême-Nord,Maroua,10.409149,13.731357,2,traite,whatsapp
337,2022-03-22,prix_marche,Extrême-Nord,Kousséri,9.580537,14.063595,976,valide,app
338,2020-07-08,penurie_eau,Littoral,Douala,2.848872,10.18347,2,valide,app
339,2021-02-14,depot_sauvage,Littoral,Edéa,3.695913,9.719334,2,valide,ussd
340,2022-04-04,panne_electricite,Ouest,Foumban,4.898615,10.410464,1,valide,whatsapp
341,2022-05-30,panne_electricite,Sud,Kribi,1.715367,11.013865,1,valide,web
342,2022-08-01,depot_sauvage,Extrême-Nord,Maroua,9.673396,13.045477,2,valide,web
343,2022-05-27,route_abimee,Nord,Garoua,8.276095,12.973502,4,valide,ussd
344,2021-07-30,depot_sauvage,Sud,Kribi,2.773269,10.572391,3,valide,whatsapp
345,2022-02-19,route_abimee,Est,Bertoua,3.647243,14.153404,1,valide,whatsapp
346,2020-11-27,penurie_eau,Est,Abong-Mbang,5.103661,14.285923,4,valide,app
347,2020-01-25,penurie_eau,Ouest,Bafoussam,5.612909,9.631336,2,valide,app
348,2022-10-16,penurie_eau,Nord,Guider,8.28264,13.162117,2,valide,whatsapp
349,2021-03-02,panne_electricite,Adamaoua,Ngaoundéré,6.995919,12.682332,4,valide,whatsapp
350,2020-12-08,depot_sauvage,Ouest,Bafoussam,6.004636,9.705734,3,valide,app
351,2023-04-02,prix_marche,Adamaoua,Meiganga,7.078139,12.744088,1252,valide,app
352,2021-08-23,depot_sauvage,Littoral,Edéa,3.482076,10.841599,2,en_attente,whatsapp
353,2023-03-31,depot_sauvage,Nord-Ouest,Bamenda,6.696891,10.106673,4,valide,whatsapp
354,2022-04-28,penurie_eau,Nord,Garoua,9.789717,13.145459,1,en_attente,web
355,2022-11-01,route_abimee,Ouest,Dschang,4.215486,10.878739,2,valide,web
356,2023-06-18,penurie_eau,Centre,Mfou,3.557946,13.259861,1,valide,ussd
357,2021-06-21,penurie_eau,Extrême-Nord,Maroua,10.238288,13.498098,2,valide,whatsapp
358,2021-06-09,prix_marche,Extrême-Nord,Maroua,9.740094,14.384863,653,valide,whatsapp
359,2021-10-05,route_abimee,Centre,Yaoundé,4.096887,12.119534,2,valide,whatsapp
360,2020-02-11,depot_sauvage,Est,Abong-Mbang,4.300836,14.567789,4,valide,app
361,2023-12-08,route_abimee,Adamaoua,Meiganga,6.868752,13.127325,3,traite,whatsapp
362,2022-07-11,penurie_eau,Adamaoua,Meiganga,7.777624,13.887242,4,valide,web
363,2023-09-18,depot_sauvage,Centre,Obala,4.835962,10.719728,1,valide,whatsapp
364,2021-06-14,route_abimee,Nord,Garoua,9.706364,12.745994,1,en_attente,whatsapp
365,2021-03-10,route_abimee,Extrême-Nord,Mora,9.345648,13.89797,3,en_attente,app
366,2022-04-26,panne_electricite,Adamaoua,Meiganga,7.012927,13.248208,1,en_attente,web
367,2020-10-11,depot_sauvage,Centre,Yaoundé,3.745299,12.262073,2,en_attente,whatsapp
368,2022-02-27,penurie_eau,Sud,Ebolowa,1.906211,10.919791,2,en_attente,app
369,2020-05-02,depot_sauvage,Ouest,Bafoussam,5.025551,11.502533,1,valide,whatsapp
370,2021-01-22,penurie_eau,Est,Abong-Mbang,4.725788,14.110225,1,en_attente,whatsapp
371,2023-05-28,penurie_eau,Sud-Ouest,Limbe,5.612741,9.126574,1,valide,app
372,2024-01-30,route_abimee,Sud,Kribi,3.301807,10.681053,2,valide,app
373,2022-11-24,penurie_eau,Sud,Ebolowa,2.259008,11.107018,1,valide,app
374,2021-05-22,panne_electricite,Centre,Mfou,4.300286,12.663927,3,valide,app
375,2021-03-02,depot_sauvage,Adamaoua,Ngaoundéré,6.722263,13.467077,1,valide,whatsapp
376,2021-08-22,penurie_eau,Nord,Garoua,9.157283,12.521324,4,valide,whatsapp
377,2020-03-15,prix_marche,Nord-Ouest,Bamenda,4.889691,9.777397,1206,traite,whatsapp
378,2021-07-04,penurie_eau,Nord,Garoua,8.257499,13.273465,1,valide,whatsapp
379,2020-06-17,depot_sauvage,Centre,Mfou,3.190943,11.991281,1,valide,whatsapp
380,2023-07-26,penurie_eau,Sud,Kribi,3.338245,11.455221,3,valide,web
381,2021-08-06,depot_sauvage,Est,Bertoua,4.17157,14.093432,2,valide,whatsapp
382,2020-12-13,depot_sauvage,Ouest,Foumban,5.198674,10.456385,1,traite,whatsapp
383,2020-04-04,depot_sauvage,Sud,Kribi,2.355116,12.090368,3,valide,ussd
384,2023-02-25,prix_marche,Adamaoua,Ngaoundéré,7.610005,12.58657,1967,en_attente,whatsapp
385,2022-12-04,panne_electricite,Est,Bertoua,4.528653,14.310856,2,valide,web
386,2020-03-26,penurie_eau,Ouest,Foumban,4.978946,10.407204,4,valide,web
387,2021-02-10,route_abimee,Sud-Ouest,Kumba,5.031123,8.93581,4,valide,web
388,2021-08-14,prix_marche,Adamaoua,Ngaoundéré,6.649018,12.404684,1184,valide,ussd
389,2023-10-17,depot_sauvage,Ouest,Bafoussam,5.260119,9.963216,4,valide,web
390,2021-06-16,prix_marche,Ouest,Dschang,4.867493,9.50294,636,traite,app
391,2022-09-26,route_abimee,Nord-Ouest,Kumbo,6.017237,10.314687,1,valide,whatsapp
392,2021-09-19,penurie_eau,Nord,Garoua,9.332519,12.565521,2,valide,web
393,2022-10-08,route_abimee,Ouest,Foumban,4.663215,10.151625,3,valide,whatsapp
394,2022-05-23,route_abimee,Centre,Mfou,3.813507,11.522468,2,en_attente,whatsapp
395,2022-12-28,penurie_eau,Sud,Ebolowa,2.309583,11.065445,1,en_attente,app
396,2023-04-06,penurie_eau,Nord,Garoua,8.667438,13.466607,2,valide,ussd
397,2021-12-06,penurie_eau,Est,Bertoua,3.614204,14.109486,1,valide,web
398,2022-02-27,panne_electricite,Est,Bertoua,3.769006,13.557453,2,en_attente,whatsapp
399,2021-04-22,route_abimee,Sud-Ouest,Buea,5.359501,8.942777,1,traite,whatsapp
400,2023-09-06,prix_marche,Sud-Ouest,Kumba,5.453467,8.999828,1970,valide,ussd
401,2021-02-16,penurie_eau,Ouest,Dschang,4.765666,9.86733,2,en_attente,ussd
402,2024-01-18,depot_sauvage,Extrême-Nord,Mora,10.219635,13.302657,3,traite,app
403,2021-01-24,depot_sauvage,Adamaoua,Meiganga,7.246427,12.901947,1,valide,ussd
404,2021-08-07,depot_sauvage,Ouest,Bafoussam,5.390326,10.327482,2,en_attente,web
405,2023-03-12,panne_electricite,Sud,Ebolowa,2.823955,11.231796,1,valide,app
406,2021-10-03,panne_electricite,Ouest,Foumban,4.871793,10.795379,2,en_attente,web
407,2020-08-12,panne_electricite,Nord-Ouest,Bamenda,5.733861,9.90219,3,valide,web
408,2023-03-22,depot_sauvage,Sud,Kribi,3.131725,10.702939,4,valide,web
409,2020-06-19,depot_sauvage,Extrême-Nord,Maroua,10.073996,13.899113,2,valide,whatsapp
410,2021-04-09,depot_sauvage,Adamaoua,Meiganga,7.286679,13.358175,4,valide,whatsapp
411,2021-07-19,penurie_eau,Extrême-Nord,Maroua,9.890863,13.422829,2,valide,web
412,2023-05-11,prix_marche,Est,Abong-Mbang,3.192529,12.915022,1811,valide,ussd
413,2020-11-25,depot_sauvage,Extrême-Nord,Mora,9.063967,13.732543,1,valide,whatsapp
414,2022-01-29,depot_sauvage,Est,Bertoua,3.966166,12.754115,1,valide,app
415,2020-03-08,prix_marche,Sud-Ouest,Kumba,4.344764,9.725159,438,en_attente,whatsapp
416,2022-08-05,route_abimee,Est,Bertoua,4.417883,13.79446,2,valide,ussd
417,2022-05-26,depot_sauvage,Est,Abong-Mbang,3.6848,14.04708,1,valide,ussd
418,2023-12-27,prix_marche,Adamaoua,Ngaoundéré,8.108304,13.169295,608,valide,ussd
419,2022-01-28,prix_marche,Centre,Mfou,4.188928,12.466504,1663,en_attente,web
420,2021-09-11,penurie_eau,Nord-Ouest,Kumbo,5.745826,10.611405,2,valide,app
421,2022-01-18,route_abimee,Est,Abong-Mbang,4.45639,14.571583,1,en_attente,whatsapp
422,2023-04-23,depot_sauvage,Sud-Ouest,Kumba,4.414284,8.712798,2,valide,whatsapp
423,2020-07-27,prix_marche,Est,Abong-Mbang,4.365106,14.233479,721,valide,app
424,2021-03-29,panne_electricite,Adamaoua,Meiganga,7.281088,13.604849,4,valide,whatsapp
425,2022-01-17,prix_marche,Littoral,Edéa,4.705982,9.566051,787,valide,whatsapp
426,2020-02-15,prix_marche,Sud-Ouest,Buea,4.270572,9.136419,446,valide,app
427,2021-04-07,prix_marche,Nord-Ouest,Bamenda,5.64749,10.084082,150,en_attente,app
428,2022-11-27,depot_sauvage,Sud,Kribi,3.320608,10.810329,3,valide,whatsapp
429,2022-03-04,route_abimee,Centre,Mfou,4.40943,11.656864,3,en_attente,app
430,2023-08-26,penurie_eau,Adamaoua,Meiganga,7.080514,12.82666,4,en_attente,whatsapp
431,2022-07-30,prix_marche,Nord-Ouest,Kumbo,5.038783,9.960213,1579,en_attente,whatsapp
432,2021-10-09,panne_electricite,Littoral,Edéa,2.83127,10.248837,3,traite,whatsapp
433,2023-08-02,panne_electricite,Extrême-Nord,Kousséri,9.971416,13.916379,2,valide,web
434,2024-02-07,route_abimee,Littoral,Douala,5.080646,10.300083,3,en_attente,whatsapp
435,2022-02-07,route_abimee,Extrême-Nord,Maroua,10.868094,14.116988,1,valide,web
436,2021-10-29,panne_electricite,Sud-Ouest,Buea,4.933322,9.165253,4,valide,whatsapp
437,2020-11-13,prix_marche,Ouest,Bafoussam,4.532262,9.698052,1625,valide,whatsapp
438,2020-08-05,panne_electricite,Sud-Ouest,Limbe,4.811691,8.35267,2,valide,whatsapp
439,2021-10-26,route_abimee,Extrême-Nord,Maroua,9.888076,13.427001,2,valide,ussd
440,2021-09-17,panne_electricite,Sud,Kribi,3.171549,10.738504,2,valide,app
441,2021-11-14,penurie_eau,Nord,Garoua,9.769399,13.263317,2,valide,ussd
442,2023-06-30,depot_sauvage,Adamaoua,Ngaoundéré,7.156328,12.700943,2,valide,web
443,2023-01-12,route_abimee,Est,Bertoua,4.867086,14.836218,4,traite,app
444,2020-08-23,panne_electricite,Ouest,Dschang,6.338941,9.697532,3,traite,whatsapp
445,2021-12-02,prix_marche,Est,Bertoua,4.524326,14.562707,1091,en_attente,app
446,2022-08-18,route_abimee,Extrême-Nord,Mora,10.017446,13.268732,4,en_attente,whatsapp
447,2021-05-11,penurie_eau,Nord,Guider,9.069365,13.079581,4,en_attente,app
448,2023-09-06,panne_electricite,Adamaoua,Ngaoundéré,6.167694,12.868118,3,valide,app
449,2021-10-14,penurie_eau,Nord,Garoua,8.340472,12.347665,4,valide,whatsapp
450,2020-08-07,penurie_eau,Ouest,Bafoussam,4.921434,10.421705,4,valide,web
451,2022-09-07,penurie_eau,Littoral,Edéa,3.924619,9.547232,3,en_attente,app
452,2022-10-05,prix_marche,Adamaoua,Ngaoundéré,7.308452,13.505598,464,valide,ussd
453,2022-10-07,depot_sauvage,Sud-Ouest,Kumba,4.229445,9.655473,1,valide,whatsapp
454,2022-03-04,panne_electricite,Ouest,Foumban,4.509211,9.787754,3,valide,web
455,2024-01-16,panne_electricite,Nord-Ouest,Bamenda,6.556239,10.319981,1,en_attente,web
456,2020-11-08,panne_electricite,Extrême-Nord,Maroua,10.26109,12.849457,2,valide,whatsapp
457,2023-04-24,prix_marche,Sud,Kribi,2.369215,11.874412,515,valide,app
458,2021-12-24,depot_sauvage,Adamaoua,Meiganga,6.691595,12.346585,3,valide,web
459,2020-07-19,depot_sauvage,Sud-Ouest,Kumba,4.716755,9.689067,4,en_attente,app
460,2020-05-12,penurie_eau,Extrême-Nord,Kousséri,9.736802,12.898847,2,valide,whatsapp
461,2022-02-12,penurie_eau,Sud,Ebolowa,2.248517,11.754682,2,valide,ussd
462,2020-09-05,route_abimee,Nord-Ouest,Kumbo,6.946228,9.148183,2,valide,ussd
463,2023-06-12,depot_sauvage,Nord-Ouest,Bamenda,6.224114,9.065967,2,valide,whatsapp
464,2023-07-05,panne_electricite,Nord,Garoua,8.344032,13.265539,4,en_attente,app
465,2021-01-25,route_abimee,Littoral,Nkongsamba,3.802711,9.514391,4,valide,ussd
466,2021-09-17,prix_marche,Extrême-Nord,Mora,9.554401,13.537006,1526,valide,ussd
467,2021-07-11,panne_electricite,Sud,Ebolowa,3.375402,11.968466,4,valide,ussd
468,2023-05-04,penurie_eau,Adamaoua,Ngaoundéré,6.630024,12.665679,3,en_attente,web
469,2023-02-08,prix_marche,Adamaoua,Meiganga,8.043396,13.239455,378,en_attente,app
470,2021-02-19,prix_marche,Sud,Kribi,2.689211,11.298232,469,valide,whatsapp
471,2020-06-18,panne_electricite,Extrême-Nord,Kousséri,9.632429,13.800963,3,traite,web
472,2021-06-26,penurie_eau,Est,Abong-Mbang,3.868122,13.202692,1,valide,whatsapp
473,2020-01-30,penurie_eau,Nord-Ouest,Bamenda,5.987663,9.573212,2,en_attente,ussd
474,2023-02-16,route_abimee,Sud,Ebolowa,1.633676,10.870402,3,valide,ussd
475,2021-03-31,penurie_eau,Ouest,Dschang,4.81671,9.309519,2,en_attente,whatsapp
476,2023-10-17,prix_marche,Nord-Ouest,Kumbo,6.239951,11.093314,186,en_attente,app
477,2022-10-13,prix_marche,Nord-Ouest,Bamenda,6.268213,10.379575,195,valide,web
478,2021-05-28,route_abimee,Nord,Guider,7.991817,13.607009,1,valide,whatsapp
479,2022-10-13,depot_sauvage,Nord,Guider,8.95127,12.784993,2,valide,ussd
480,2021-11-19,penurie_eau,Centre,Yaoundé,3.251309,12.113589,4,valide,ussd
481,2022-05-28,depot_sauvage,Est,Bertoua,3.267824,14.229171,1,traite,whatsapp
482,2023-03-23,depot_sauvage,Extrême-Nord,Maroua,9.535282,14.748274,1,valide,whatsapp
483,2021-11-05,penurie_eau,Est,Abong-Mbang,4.008691,13.156002,3,en_attente,ussd
484,2021-11-12,prix_marche,Sud,Kribi,2.32768,10.533939,1430,valide,app
485,2021-04-22,prix_marche,Sud,Ebolowa,2.117124,10.867923,1891,valide,whatsapp
486,2020-05-05,depot_sauvage,Sud-Ouest,Limbe,4.560375,9.01066,3,valide,app
487,2021-10-31,panne_electricite,Est,Abong-Mbang,3.903886,14.228543,1,valide,whatsapp
488,2022-02-12,route_abimee,Sud-Ouest,Buea,4.291932,8.830926,4,valide,whatsapp
489,2021-05-29,route_abimee,Sud,Ebolowa,2.811675,11.472991,3,valide,whatsapp
490,2021-02-01,panne_electricite,Nord-Ouest,Bamenda,6.026239,9.404041,1,en_attente,web
491,2020-12-12,route_abimee,Adamaoua,Ngaoundéré,7.165299,12.93937,1,valide,ussd
492,2021-07-29,prix_marche,Extrême-Nord,Kousséri,10.750509,14.563444,326,valide,whatsapp
493,2022-12-21,panne_electricite,Nord-Ouest,Kumbo,5.963497,9.929126,1,valide,whatsapp
494,2021-01-03,prix_marche,Adamaoua,Ngaoundéré,6.726709,12.985795,903,valide,whatsapp
495,2021-12-17,penurie_eau,Nord,Garoua,9.414441,13.150844,3,valide,whatsapp
496,2021-11-05,panne_electricite,Extrême-Nord,Mora,10.283999,13.847169,4,en_attente,app
497,2020-06-27,prix_marche,Sud-Ouest,Kumba,4.729621,8.897566,1658,en_attente,app
498,2022-03-09,depot_sauvage,Nord,Garoua,8.730106,12.699537,2,valide,app
499,2023-06-21,route_abimee,Littoral,Nkongsamba,4.334207,9.803628,2,valide,whatsapp
500,2020-01-01,depot_sauvage,Extrême-Nord,Kousséri,9.897624,13.593025,1,en_attente,web
501,2021-06-21,depot_sauvage,Ouest,Bafoussam,4.643277,10.023949,3,valide,web
502,2021-05-15,prix_marche,Nord,Garoua,8.770326,11.998641,1530,en_attente,app
503,2021-09-07,route_abimee,Sud-Ouest,Kumba,4.823268,8.053432,1,valide,app
504,2023-09-03,penurie_eau,Sud,Kribi,2.579106,10.85604,3,traite,app
505,2020-10-08,route_abimee,Sud,Ebolowa,2.829647,10.512281,4,en_attente,web
506,2022-03-31,penurie_eau,Nord-Ouest,Bamenda,5.513731,10.579165,3,valide,ussd
507,2022-12-03,penurie_eau,Centre,Mfou,3.340394,12.223097,1,valide,whatsapp
508,2020-07-07,panne_electricite,Centre,Obala,3.95437,11.754084,3,traite,web
509,2022-01-22,panne_electricite,Ouest,Dschang,5.262905,9.926196,3,valide,whatsapp
510,2022-09-03,panne_electricite,Centre,Mfou,4.327717,11.11995,4,traite,web
511,2022-02-08,prix_marche,Nord,Garoua,7.796842,12.966844,416,en_attente,app
512,2023-03-24,panne_electricite,Est,Abong-Mbang,4.009827,12.924748,1,valide,whatsapp
513,2020-06-10,depot_sauvage,Nord-Ouest,Kumbo,5.125984,9.697402,1,traite,web
514,2021-03-12,penurie_eau,Sud,Ebolowa,1.987426,11.297659,4,valide,web
515,2022-03-04,prix_marche,Littoral,Douala,3.611569,9.072409,1217,valide,app
516,2022-10-30,prix_marche,Extrême-Nord,Mora,9.958914,14.361786,1425,valide,app
517,2020-09-05,penurie_eau,Sud-Ouest,Limbe,4.803229,9.1623,1,en_attente,web
518,2021-09-03,panne_electricite,Est,Bertoua,3.768427,13.068836,1,valide,app
519,2022-09-18,route_abimee,Nord-Ouest,Kumbo,5.36367,10.41763,1,valide,whatsapp
520,2022-03-13,panne_electricite,Littoral,Edéa,4.087416,9.345638,4,valide,app
521,2023-09-03,penurie_eau,Nord-Ouest,Kumbo,5.647511,10.298906,1,valide,web
522,2020-10-11,prix_marche,Extrême-Nord,Kousséri,10.399336,14.434831,390,traite,app
523,2023-09-18,penurie_eau,Littoral,Douala,4.020389,10.442281,1,valide,whatsapp
524,2021-02-13,route_abimee,Nord,Garoua,8.918667,12.030494,4,valide,whatsapp
525,2022-03-12,penurie_eau,Centre,Yaoundé,4.15432,11.09799,1,valide,ussd
526,2020-03-03,prix_marche,Est,Abong-Mbang,3.807607,14.531562,1612,valide,ussd
527,2023-08-11,panne_electricite,Sud-Ouest,Limbe,5.415098,8.993275,4,en_attente,whatsapp
528,2020-11-16,panne_electricite,Est,Abong-Mbang,4.524926,13.234881,2,traite,whatsapp
529,2020-03-06,panne_electricite,Nord-Ouest,Kumbo,6.189979,9.502865,4,traite,ussd
530,2021-06-23,panne_electricite,Sud,Ebolowa,2.091601,10.31824,1,valide,whatsapp
531,2020-10-13,penurie_eau,Sud,Kribi,2.665936,11.625348,2,valide,web
532,2022-03-31,penurie_eau,Nord,Garoua,8.408359,12.012548,3,en_attente,web
533,2020-03-20,panne_electricite,Extrême-Nord,Kousséri,9.953423,13.728896,4,valide,app
534,2020-04-14,depot_sauvage,Sud,Kribi,1.907514,10.013685,4,valide,web
535,2020-03-30,penurie_eau,Extrême-Nord,Mora,9.581979,13.661404,2,valide,whatsapp
536,2020-04-04,prix_marche,Sud,Ebolowa,2.36966,11.293063,1407,valide,whatsapp
537,2023-11-06,panne_electricite,Est,Bertoua,4.487662,13.755233,3,valide,web
538,2022-08-17,route_abimee,Est,Abong-Mbang,3.052659,14.159258,4,valide,ussd
539,2021-07-28,route_abimee,Adamaoua,Meiganga,7.101979,13.464068,2,en_attente,web
540,2020-05-28,depot_sauvage,Est,Bertoua,4.338327,13.568579,1,en_attente,whatsapp
541,2021-01-09,prix_marche,Est,Abong-Mbang,3.818274,14.53933,1377,valide,app
542,2023-09-29,panne_electricite,Ouest,Dschang,5.351017,10.296609,3,valide,whatsapp
543,2020-06-13,route_abimee,Adamaoua,Ngaoundéré,6.928031,13.153017,4,en_attente,app
544,2021-01-16,penurie_eau,Sud-Ouest,Limbe,5.304973,8.51276,1,valide,whatsapp
545,2023-01-05,panne_electricite,Est,Bertoua,4.75437,13.696143,1,valide,whatsapp
546,2024-02-02,depot_sauvage,Sud,Kribi,2.33015,10.920013,3,valide,web
547,2020-01-20,penurie_eau,Est,Bertoua,3.898282,13.855622,2,valide,whatsapp
548,2022-09-27,penurie_eau,Adamaoua,Ngaoundéré,7.989283,13.314561,2,traite,app
549,2023-01-29,penurie_eau,Adamaoua,Meiganga,7.539459,13.131662,1,traite,app
550,2023-01-18,prix_marche,Littoral,Nkongsamba,4.574129,9.270517,1758,valide,app
551,2020-11-25,penurie_eau,Adamaoua,Meiganga,6.737427,13.174022,4,en_attente,web
552,2023-07-17,depot_sauvage,Sud-Ouest,Kumba,4.029014,8.816916,1,en_attente,app
553,2021-09-22,prix_marche,Sud,Ebolowa,2.605765,11.123707,1500,traite,app
554,2022-05-08,route_abimee,Adamaoua,Ngaoundéré,6.943312,13.486628,2,en_attente,ussd
555,2023-07-30,penurie_eau,Sud-Ouest,Buea,4.605553,8.966067,2,valide,app
556,2022-11-05,prix_marche,Sud,Ebolowa,2.988237,11.95864,1381,valide,whatsapp
557,2021-07-25,route_abimee,Extrême-Nord,Kousséri,10.032194,13.881049,3,valide,whatsapp
558,2022-01-04,penurie_eau,Sud,Ebolowa,2.390006,11.410092,3,en_attente,whatsapp
559,2021-07-13,penurie_eau,Adamaoua,Meiganga,7.14429,12.10648,3,valide,whatsapp
560,2020-02-13,panne_electricite,Est,Abong-Mbang,3.900894,14.146394,3,valide,ussd
561,2022-09-08,penurie_eau,Centre,Obala,4.118616,11.806122,1,valide,whatsapp
562,2021-01-07,prix_marche,Nord,Garoua,8.952609,12.862458,980,en_attente,whatsapp
563,2021-04-19,route_abimee,Ouest,Bafoussam,5.052276,9.88989,2,en_attente,app
564,2021-02-25,route_abimee,Littoral,Douala,3.869022,10.443439,4,valide,whatsapp
565,2023-08-29,penurie_eau,Littoral,Douala,3.853742,10.268201,1,valide,whatsapp
566,2020-03-15,depot_sauvage,Nord-Ouest,Bamenda,6.366518,9.980464,3,traite,web
567,2021-09-01,route_abimee,Nord,Garoua,8.060238,12.821446,2,valide,whatsapp
