annee,mois,route,type_transport,distance_km,cout_fcfa,temps_heures,accidents,embouteillages,volume_marchandises_tonnes,passagers
2015,10,N5 Bafoussam-Douala,Taxi,213,63900,3.5,0,2,0,238
2015,10,N5 Bafoussam-Douala,Bus,248,19840,5.0,0,3,0,490
2015,10,N5 Bafoussam-Douala,Moto,165,16500,3.7,0,2,0,259
2015,10,N5 Bafoussam-Douala,Train,140,8400,2.0,0,4,77,40
2015,10,N5 Bafoussam-Douala,Avion,390,312000,0.8,1,0,0,18
2015,10,N6 Limbe-Kumba,Camion,349,52350,8.7,0,5,22,31
2015,10,N6 Limbe-Kumba,Taxi,241,72300,4.0,0,3,0,359
2015,10,N6 Limbe-Kumba,Bus,182,14560,3.6,0,3,0,175
2015,10,N6 Limbe-Kumba,Moto,137,13700,3.0,0,5,0,295
2015,10,N6 Limbe-Kumba,Train,400,24000,5.7,0,3,20,48
2015,10,N6 Limbe-Kumba,Avion,411,328800,0.8,0,0,0,29
2015,11,N1 Douala-Yaounde,Camion,311,46650,7.8,0,4,8,28
2015,11,N1 Douala-Yaounde,Taxi,324,97200,5.4,0,1,0,259
2015,11,N1 Douala-Yaounde,Bus,497,39760,9.9,0,5,0,295
2015,11,N1 Douala-Yaounde,Moto,299,29900,6.6,0,1,0,403
2015,11,N1 Douala-Yaounde,Train,347,20820,5.0,0,3,67,32
2015,11,N1 Douala-Yaounde,Avion,200,160000,0.4,1,0,0,11
2015,11,N2 Yaounde-Bamenda,Camion,296,44400,7.4,0,0,35,20
2015,11,N2 Yaounde-Bamenda,Taxi,373,111900,6.2,1,0,0,300
2015,11,N2 Yaounde-Bamenda,Bus,485,38800,9.7,0,0,0,422
2015,11,N2 Yaounde-Bamenda,Moto,211,21100,4.7,0,2,0,316
2015,11,N2 Yaounde-Bamenda,Train,361,21660,5.2,0,2,80,17
2015,11,N2 Yaounde-Bamenda,Avion,424,339200,0.8,0,0,0,40
2015,11,N3 Yaounde-Abong,Camion,227,34050,5.7,0,3,59,23
2015,11,N3 Yaounde-Abong,Taxi,232,69600,3.9,0,3,0,456
2015,11,N3 Yaounde-Abong,Bus,326,26080,6.5,0,10,0,118
2015,11,N3 Yaounde-Abong,Moto,166,16600,3.7,0,1,0,452
2015,11,N3 Yaounde-Abong,Train,402,24120,5.7,0,2,66,46
2015,11,N3 Yaounde-Abong,Avion,319,255200,0.6,0,0,0,5
2015,11,N4 Maroua-Kousseri,Camion,281,42150,7.0,0,1,98,29
2015,11,N4 Maroua-Kousseri,Taxi,313,93900,5.2,0,2,0,389
2015,11,N4 Maroua-Kousseri,Bus,117,9360,2.3,0,5,0,474
2015,11,N4 Maroua-Kousseri,Moto,155,15500,3.4,0,0,0,84
2015,11,N4 Maroua-Kousseri,Train,408,24480,5.8,0,2,62,10
2015,11,N4 Maroua-Kousseri,Avion,356,284800,0.7,0,0,0,13
2015,11,N5 Bafoussam-Douala,Camion,390,58500,9.8,0,0,62,45
2015,11,N5 Bafoussam-Douala,Taxi,292,87600,4.9,0,2,0,324
2015,11,N5 Bafoussam-Douala,Bus,149,11920,3.0,1,1,0,240
2015,11,N5 Bafoussam-Douala,Moto,145,14500,3.2,0,1,0,77
2015,11,N5 Bafoussam-Douala,Train,184,11040,2.6,0,3,36,9
2015,11,N5 Bafoussam-Douala,Avion,125,100000,0.2,0,0,0,31
2015,11,N6 Limbe-Kumba,Camion,469,70350,11.7,0,4,12,40
2015,11,N6 Limbe-Kumba,Taxi,122,36600,2.0,0,2,0,394
2015,11,N6 Limbe-Kumba,Bus,278,22240,5.6,0,1,0,335
2015,11,N6 Limbe-Kumba,Moto,121,12100,2.7,0,3,0,424
2015,11,N6 Limbe-Kumba,Train,202,12120,2.9,1,1,61,19
2015,11,N6 Limbe-Kumba,Avion,473,378400,0.9,0,0,0,28
2015,12,N1 Douala-Yaounde,Camion,164,24600,4.1,0,1,29,41
2015,12,N1 Douala-Yaounde,Taxi,196,58800,3.3,1,0,0,471
2015,12,N1 Douala-Yaounde,Bus,265,21200,5.3,0,4,0,271
2015,12,N1 Douala-Yaounde,Moto,142,14200,3.2,0,1,0,348
2015,12,N1 Douala-Yaounde,Train,284,17040,4.1,0,1,41,39
2015,12,N1 Douala-Yaounde,Avion,478,382400,1.0,0,0,0,25
2015,12,N2 Yaounde-Bamenda,Camion,135,20250,3.4,0,5,62,36
2015,12,N2 Yaounde-Bamenda,Taxi,101,30300,1.7,0,1,0,252
2015,12,N2 Yaounde-Bamenda,Bus,479,38320,9.6,0,3,0,293
2015,12,N2 Yaounde-Bamenda,Moto,108,10800,2.4,0,0,0,331
2015,12,N2 Yaounde-Bamenda,Train,255,15300,3.6,0,1,30,2
2015,12,N2 Yaounde-Bamenda,Avion,114,91200,0.2,0,0,0,49
2015,12,N3 Yaounde-Abong,Camion,454,68100,11.3,0,1,35,40
2015,12,N3 Yaounde-Abong,Taxi,493,147900,8.2,0,2,0,34
2015,12,N3 Yaounde-Abong,Bus,185,14800,3.7,0,1,0,180
2015,12,N3 Yaounde-Abong,Moto,127,12700,2.8,0,4,0,19
2015,12,N3 Yaounde-Abong,Train,473,28380,6.8,0,2,64,28
2015,12,N3 Yaounde-Abong,Avion,459,367200,0.9,0,0,0,37
2015,12,N4 Maroua-Kousseri,Camion,241,36150,6.0,0,3,7,38
2015,12,N4 Maroua-Kousseri,Taxi,372,111600,6.2,0,2,0,328
2015,12,N4 Maroua-Kousseri,Bus,460,36800,9.2,0,3,0,114
2015,12,N4 Maroua-Kousseri,Moto,216,21600,4.8,0,2,0,168
2015,12,N4 Maroua-Kousseri,Train,382,22920,5.5,0,0,62,11
2015,12,N4 Maroua-Kousseri,Avion,316,252800,0.6,0,0,0,36
2015,12,N5 Bafoussam-Douala,Camion,154,23100,3.9,0,0,89,8
2015,12,N5 Bafoussam-Douala,Taxi,459,137700,7.7,0,1,0,331
2015,12,N5 Bafoussam-Douala,Bus,376,30080,7.5,0,1,0,59
2015,12,N5 Bafoussam-Douala,Moto,283,28300,6.3,0,0,0,367
2015,12,N5 Bafoussam-Douala,Train,341,20460,4.9,0,2,20,36
2015,12,N5 Bafoussam-Douala,Avion,279,223200,0.6,0,0,0,23
2015,12,N6 Limbe-Kumba,Camion,291,43650,7.3,0,2,36,20
2015,12,N6 Limbe-Kumba,Taxi,220,66000,3.7,1,0,0,261
2015,12,N6 Limbe-Kumba,Bus,233,18640,4.7,0,4,0,380
2015,12,N6 Limbe-Kumba,Moto,151,15100,3.4,0,3,0,464
2015,12,N6 Limbe-Kumba,Train,394,23640,5.6,0,2,16,26
2015,12,N6 Limbe-Kumba,Avion,172,137600,0.3,0,0,0,23
2016,1,N1 Douala-Yaounde,Camion,404,60600,10.1,0,0,11,47
2016,1,N1 Douala-Yaounde,Taxi,477,143100,8.0,0,2,0,319
2016,1,N1 Douala-Yaounde,Bus,313,25040,6.3,0,2,0,347
2016,1,N1 Douala-Yaounde,Moto,477,47700,10.6,0,0,0,438
2016,1,N1 Douala-Yaounde,Train,280,16800,4.0,0,2,68,30
2016,1,N1 Douala-Yaounde,Avion,270,216000,0.5,0,0,0,29
2016,1,N2 Yaounde-Bamenda,Camion,434,65100,10.8,0,2,75,48
2016,1,N2 Yaounde-Bamenda,Taxi,448,134400,7.5,0,1,0,329
2016,1,N2 Yaounde-Bamenda,Bus,313,25040,6.3,1,3,0,469
2016,1,N2 Yaounde-Bamenda,Moto,411,41100,9.1,1,3,0,454
2016,1,N2 Yaounde-Bamenda,Train,498,29880,7.1,0,1,26,20
2016,1,N2 Yaounde-Bamenda,Avion,135,108000,0.3,0,0,0,28
2016,1,N3 Yaounde-Abong,Camion,208,31200,5.2,0,1,54,44
2016,1,N3 Yaounde-Abong,Taxi,260,78000,4.3,0,4,0,138
2016,1,N3 Yaounde-Abong,Bus,312,24960,6.2,2,1,0,420
2016,1,N3 Yaounde-Abong,Moto,172,17200,3.8,0,0,0,43
2016,1,N3 Yaounde-Abong,Train,308,18480,4.4,0,3,3,6
2016,1,N3 Yaounde-Abong,Avion,223,178400,0.4,0,0,0,39
2016,1,N4 Maroua-Kousseri,Camion,138,20700,3.5,0,0,89,38
2016,1,N4 Maroua-Kousseri,Taxi,376,112800,6.3,0,3,0,493
2016,1,N4 Maroua-Kousseri,Bus,214,17120,4.3,0,5,0,132
2016,1,N4 Maroua-Kousseri,Moto,371,37100,8.2,0,3,0,334
2016,1,N4 Maroua-Kousseri,Train,337,20220,4.8,0,2,90,27
2016,1,N4 Maroua-Kousseri,Avion,452,361600,0.9,0,0,0,11
2016,1,N5 Bafoussam-Douala,Camion,417,62550,10.4,0,1,78,31
2016,1,N5 Bafoussam-Douala,Taxi,150,45000,2.5,0,2,0,203
2016,1,N5 Bafoussam-Douala,Bus,235,18800,4.7,0,3,0,426
2016,1,N5 Bafoussam-Douala,Moto,321,32100,7.1,0,1,0,305
2016,1,N5 Bafoussam-Douala,Train,126,7560,1.8,0,3,0,23
2016,1,N5 Bafoussam-Douala,Avion,410,328000,0.8,0,0,0,4
2016,1,N6 Limbe-Kumba,Camion,230,34500,5.8,0,3,54,13
2016,1,N6 Limbe-Kumba,Taxi,223,66900,3.7,0,1,0,357
2016,1,N6 Limbe-Kumba,Bus,451,36080,9.0,0,1,0,60
2016,1,N6 Limbe-Kumba,Moto,146,14600,3.2,0,2,0,459
2016,1,N6 Limbe-Kumba,Train,398,23880,5.7,0,2,42,39
2016,1,N6 Limbe-Kumba,Avion,374,299200,0.7,0,0,0,20
2016,2,N1 Douala-Yaounde,Camion,482,72300,12.1,0,5,29,45
2016,2,N1 Douala-Yaounde,Taxi,112,33600,1.9,0,2,0,313
2016,2,N1 Douala-Yaounde,Bus,209,16720,4.2,0,0,0,88
2016,2,N1 Douala-Yaounde,Moto,146,14600,3.2,0,2,0,436
2016,2,N1 Douala-Yaounde,Train,214,12840,3.1,0,2,5,40
2016,2,N1 Douala-Yaounde,Avion,363,290400,0.7,0,0,0,19
2016,2,N2 Yaounde-Bamenda,Camion,259,38850,6.5,0,2,78,41
2016,2,N2 Yaounde-Bamenda,Taxi,219,65700,3.6,0,1,0,358
2016,2,N2 Yaounde-Bamenda,Bus,315,25200,6.3,0,2,0,422
2016,2,N2 Yaounde-Bamenda,Moto,459,45900,10.2,0,2,0,244
2016,2,N2 Yaounde-Bamenda,Train,328,19680,4.7,0,2,80,21
2016,2,N2 Yaounde-Bamenda,Avion,119,95200,0.2,0,0,0,21
2016,2,N3 Yaounde-Abong,Camion,181,27150,4.5,0,2,85,39
2016,2,N3 Yaounde-Abong,Taxi,147,44100,2.5,0,1,0,462
2016,2,N3 Yaounde-Abong,Bus,367,29360,7.3,0,2,0,404
2016,2,N3 Yaounde-Abong,Moto,109,10900,2.4,0,0,0,474
2016,2,N3 Yaounde-Abong,Train,143,8580,2.0,0,2,18,3
2016,2,N3 Yaounde-Abong,Avion,141,112800,0.3,0,0,0,5
2016,2,N4 Maroua-Kousseri,Camion,292,43800,7.3,0,2,76,11
2016,2,N4 Maroua-Kousseri,Taxi,443,132900,7.4,0,0,0,338
2016,2,N4 Maroua-Kousseri,Bus,143,11440,2.9,0,0,0,133
2016,2,N4 Maroua-Kousseri,Moto,377,37700,8.4,0,2,0,424
2016,2,N4 Maroua-Kousseri,Train,231,13860,3.3,0,2,65,33
2016,2,N4 Maroua-Kousseri,Avion,207,165600,0.4,0,0,0,26
2016,2,N5 Bafoussam-Douala,Camion,292,43800,7.3,0,1,15,22
2016,2,N5 Bafoussam-Douala,Taxi,357,107100,6.0,0,2,0,164
2016,2,N5 Bafoussam-Douala,Bus,203,16240,4.1,0,2,0,189
2016,2,N5 Bafoussam-Douala,Moto,216,21600,4.8,0,1,0,392
2016,2,N5 Bafoussam-Douala,Train,192,11520,2.7,0,1,7,38
2016,2,N5 Bafoussam-Douala,Avion,308,246400,0.6,0,0,0,39
2016,2,N6 Limbe-Kumba,Camion,215,32250,5.4,0,1,63,3
2016,2,N6 Limbe-Kumba,Taxi,255,76500,4.2,0,3,0,37
2016,2,N6 Limbe-Kumba,Bus,143,11440,2.9,0,2,0,247
2016,2,N6 Limbe-Kumba,Moto,457,45700,10.2,0,1,0,479
2016,2,N6 Limbe-Kumba,Train,210,12600,3.0,0,5,9,10
2016,2,N6 Limbe-Kumba,Avion,227,181600,0.5,0,0,0,37
2016,3,N1 Douala-Yaounde,Camion,454,68100,11.3,0,2,2,9
2016,3,N1 Douala-Yaounde,Taxi,495,148500,8.2,0,1,0,367
2016,3,N1 Douala-Yaounde,Bus,455,36400,9.1,0,2,0,89
2016,3,N1 Douala-Yaounde,Moto,380,38000,8.4,0,2,0,67
2016,3,N1 Douala-Yaounde,Train,495,29700,7.1,0,0,34,41
2016,3,N1 Douala-Yaounde,Avion,144,115200,0.3,0,0,0,10
2016,3,N2 Yaounde-Bamenda,Camion,330,49500,8.2,0,1,28,33
2016,3,N2 Yaounde-Bamenda,Taxi,151,45300,2.5,0,4,0,189
2016,3,N2 Yaounde-Bamenda,Bus,205,16400,4.1,0,2,0,344
2016,3,N2 Yaounde-Bamenda,Moto,240,24000,5.3,0,2,0,166
2016,3,N2 Yaounde-Bamenda,Train,373,22380,5.3,0,0,39,29
2016,3,N2 Yaounde-Bamenda,Avion,476,380800,1.0,0,0,0,9
2016,3,N3 Yaounde-Abong,Camion,110,16500,2.8,0,1,73,8
2016,3,N3 Yaounde-Abong,Taxi,339,101700,5.7,0,1,0,366
2016,3,N3 Yaounde-Abong,Bus,432,34560,8.6,0,4,0,58
2016,3,N3 Yaounde-Abong,Moto,268,26800,6.0,0,3,0,171
2016,3,N3 Yaounde-Abong,Train,104,6240,1.5,1,2,37,23
2016,3,N3 Yaounde-Abong,Avion,428,342400,0.9,0,0,0,26
2016,3,N4 Maroua-Kousseri,Camion,165,24750,4.1,0,4,60,24
2016,3,N4 Maroua-Kousseri,Taxi,241,72300,4.0,0,0,0,332
2016,3,N4 Maroua-Kousseri,Bus,104,8320,2.1,0,2,0,252
2016,3,N4 Maroua-Kousseri,Moto,314,31400,7.0,0,4,0,283
2016,3,N4 Maroua-Kousseri,Train,425,25500,6.1,0,2,43,20
2016,3,N4 Maroua-Kousseri,Avion,488,390400,1.0,0,0,0,1
2016,3,N5 Bafoussam-Douala,Camion,415,62250,10.4,0,1,11,18
2016,3,N5 Bafoussam-Douala,Taxi,104,31200,1.7,0,3,0,299
2016,3,N5 Bafoussam-Douala,Bus,101,8080,2.0,0,3,0,214
2016,3,N5 Bafoussam-Douala,Moto,377,37700,8.4,0,4,0,127
2016,3,N5 Bafoussam-Douala,Train,121,7260,1.7,0,3,88,34
2016,3,N5 Bafoussam-Douala,Avion,348,278400,0.7,0,0,0,46
2016,3,N6 Limbe-Kumba,Camion,388,58200,9.7,0,2,14,19
2016,3,N6 Limbe-Kumba,Taxi,103,30900,1.7,0,0,0,368
2016,3,N6 Limbe-Kumba,Bus,337,26960,6.7,0,1,0,106
2016,3,N6 Limbe-Kumba,Moto,301,30100,6.7,0,2,0,269
2016,3,N6 Limbe-Kumba,Train,107,6420,1.5,0,2,26,47
2016,3,N6 Limbe-Kumba,Avion,381,304800,0.8,0,0,0,29
2016,4,N1 Douala-Yaounde,Camion,484,72600,12.1,0,2,40,48
2016,4,N1 Douala-Yaounde,Taxi,498,149400,8.3,0,1,0,311
2016,4,N1 Douala-Yaounde,Bus,231,18480,4.6,0,0,0,85
2016,4,N1 Douala-Yaounde,Moto,108,10800,2.4,0,1,0,122
2016,4,N1 Douala-Yaounde,Train,120,7200,1.7,0,6,27,49
2016,4,N1 Douala-Yaounde,Avion,333,266400,0.7,0,0,0,19
2016,4,N2 Yaounde-Bamenda,Camion,386,57900,9.7,0,2,37,11
2016,4,N2 Yaounde-Bamenda,Taxi,110,33000,1.8,0,0,0,225
2016,4,N2 Yaounde-Bamenda,Bus,381,30480,7.6,0,4,0,149
2016,4,N2 Yaounde-Bamenda,Moto,180,18000,4.0,0,1,0,405
2016,4,N2 Yaounde-Bamenda,Train,170,10200,2.4,0,1,57,43
2016,4,N2 Yaounde-Bamenda,Avion,299,239200,0.6,1,0,0,9
2016,4,N3 Yaounde-Abong,Camion,321,48150,8.0,0,5,58,41
2016,4,N3 Yaounde-Abong,Taxi,258,77400,4.3,0,3,0,99
2016,4,N3 Yaounde-Abong,Bus,281,22480,5.6,1,1,0,377
2016,4,N3 Yaounde-Abong,Moto,472,47200,10.5,0,2,0,91
2016,4,N3 Yaounde-Abong,Train,267,16020,3.8,0,2,44,6
2016,4,N3 Yaounde-Abong,Avion,435,348000,0.9,0,0,0,44
2016,4,N4 Maroua-Kousseri,Camion,450,67500,11.2,1,0,6,2
2016,4,N4 Maroua-Kousseri,Taxi,127,38100,2.1,0,1,0,223
2016,4,N4 Maroua-Kousseri,Bus,474,37920,9.5,0,2,0,327
2016,4,N4 Maroua-Kousseri,Moto,191,19100,4.2,1,0,0,340
2016,4,N4 Maroua-Kousseri,Train,480,28800,6.9,0,3,15,36
2016,4,N4 Maroua-Kousseri,Avion,445,356000,0.9,0,0,0,36
2016,4,N5 Bafoussam-Douala,Camion,169,25350,4.2,0,1,71,2
2016,4,N5 Bafoussam-Douala,Taxi,261,78300,4.3,0,0,0,127
2016,4,N5 Bafoussam-Douala,Bus,306,24480,6.1,0,2,0,200
2016,4,N5 Bafoussam-Douala,Moto,285,28500,6.3,0,5,0,373
2016,4,N5 Bafoussam-Douala,Train,287,17220,4.1,0,3,29,35
2016,4,N5 Bafoussam-Douala,Avion,464,371200,0.9,0,0,0,31
2016,4,N6 Limbe-Kumba,Camion,228,34200,5.7,0,1,56,32
2016,4,N6 Limbe-Kumba,Taxi,341,102300,5.7,0,2,0,368
2016,4,N6 Limbe-Kumba,Bus,245,19600,4.9,0,2,0,258
2016,4,N6 Limbe-Kumba,Moto,474,47400,10.5,0,3,0,468
2016,4,N6 Limbe-Kumba,Train,419,25140,6.0,0,5,4,39
2016,4,N6 Limbe-Kumba,Avion,371,296800,0.7,0,0,0,16
2016,5,N1 Douala-Yaounde,Camion,325,48750,8.1,0,3,13,28
2016,5,N1 Douala-Yaounde,Taxi,194,58200,3.2,0,0,0,274
2016,5,N1 Douala-Yaounde,Bus,262,20960,5.2,0,2,0,436
2016,5,N1 Douala-Yaounde,Moto,394,39400,8.8,1,3,0,138
2016,5,N1 Douala-Yaounde,Train,178,10680,2.5,0,3,87,44
2016,5,N1 Douala-Yaounde,Avion,402,321600,0.8,0,0,0,41
2016,5,N2 Yaounde-Bamenda,Camion,394,59100,9.8,0,4,25,49
2016,5,N2 Yaounde-Bamenda,Taxi,239,71700,4.0,0,2,0,81
2016,5,N2 Yaounde-Bamenda,Bus,120,9600,2.4,0,1,0,188
2016,5,N2 Yaounde-Bamenda,Moto,232,23200,5.2,0,0,0,13
2016,5,N2 Yaounde-Bamenda,Train,121,7260,1.7,0,2,55,40
2016,5,N2 Yaounde-Bamenda,Avion,123,98400,0.2,0,0,0,12
2016,5,N3 Yaounde-Abong,Camion,179,26850,4.5,0,3,97,24
2016,5,N3 Yaounde-Abong,Taxi,163,48900,2.7,1,2,0,215
2016,5,N3 Yaounde-Abong,Bus,445,35600,8.9,0,2,0,234
2016,5,N3 Yaounde-Abong,Moto,280,28000,6.2,0,0,0,233
2016,5,N3 Yaounde-Abong,Train,193,11580,2.8,0,1,97,46
2016,5,N3 Yaounde-Abong,Avion,137,109600,0.3,0,0,0,17
2016,5,N4 Maroua-Kousseri,Camion,289,43350,7.2,0,3,61,49
2016,5,N4 Maroua-Kousseri,Taxi,380,114000,6.3,0,2,0,184
2016,5,N4 Maroua-Kousseri,Bus,375,30000,7.5,1,2,0,415
2016,5,N4 Maroua-Kousseri,Moto,182,18200,4.0,0,2,0,367
2016,5,N4 Maroua-Kousseri,Train,213,12780,3.0,1,1,9,8
2016,5,N4 Maroua-Kousseri,Avion,287,229600,0.6,0,0,0,1
2016,5,N5 Bafoussam-Douala,Camion,179,26850,4.5,0,1,68,16
2016,5,N5 Bafoussam-Douala,Taxi,312,93600,5.2,0,1,0,201
2016,5,N5 Bafoussam-Douala,Bus,209,16720,4.2,0,3,0,409
2016,5,N5 Bafoussam-Douala,Moto,308,30800,6.8,1,3,0,151
2016,5,N5 Bafoussam-Douala,Train,113,6780,1.6,0,2,12,23
2016,5,N5 Bafoussam-Douala,Avion,230,184000,0.5,0,0,0,22
2016,5,N6 Limbe-Kumba,Camion,258,38700,6.5,0,1,3,1
2016,5,N6 Limbe-Kumba,Taxi,142,42600,2.4,0,3,0,480
2016,5,N6 Limbe-Kumba,Bus,107,8560,2.1,0,1,0,21
2016,5,N6 Limbe-Kumba,Moto,277,27700,6.2,0,1,0,91
2016,5,N6 Limbe-Kumba,Train,466,27960,6.7,0,4,30,19
2016,5,N6 Limbe-Kumba,Avion,267,213600,0.5,0,0,0,49
2016,6,N1 Douala-Yaounde,Camion,139,20850,3.5,0,6,33,20
2016,6,N1 Douala-Yaounde,Taxi,265,79500,4.4,0,3,0,192
2016,6,N1 Douala-Yaounde,Bus,253,20240,5.1,0,3,0,434
2016,6,N1 Douala-Yaounde,Moto,278,27800,6.2,0,1,0,399
2016,6,N1 Douala-Yaounde,Train,192,11520,2.7,0,1,86,5
2016,6,N1 Douala-Yaounde,Avion,359,287200,0.7,0,0,0,9
2016,6,N2 Yaounde-Bamenda,Camion,422,63300,10.6,0,1,59,14
2016,6,N2 Yaounde-Bamenda,Taxi,223,66900,3.7,0,2,0,394
2016,6,N2 Yaounde-Bamenda,Bus,143,11440,2.9,0,2,0,82
2016,6,N2 Yaounde-Bamenda,Moto,153,15300,3.4,0,1,0,479
2016,6,N2 Yaounde-Bamenda,Train,426,25560,6.1,0,2,40,34
2016,6,N2 Yaounde-Bamenda,Avion,238,190400,0.5,0,0,0,16
2016,6,N3 Yaounde-Abong,Camion,199,29850,5.0,0,3,60,47
2016,6,N3 Yaounde-Abong,Taxi,211,63300,3.5,0,3,0,189
2016,6,N3 Yaounde-Abong,Bus,470,37600,9.4,0,1,0,210
2016,6,N3 Yaounde-Abong,Moto,252,25200,5.6,0,2,0,228
2016,6,N3 Yaounde-Abong,Train,466,27960,6.7,0,2,78,36
2016,6,N3 Yaounde-Abong,Avion,114,91200,0.2,0,0,0,34
2016,6,N4 Maroua-Kousseri,Camion,117,17550,2.9,0,3,75,24
2016,6,N4 Maroua-Kousseri,Taxi,348,104400,5.8,0,1,0,244
2016,6,N4 Maroua-Kousseri,Bus,305,24400,6.1,0,5,0,471
2016,6,N4 Maroua-Kousseri,Moto,142,14200,3.2,0,4,0,343
2016,6,N4 Maroua-Kousseri,Train,278,16680,4.0,0,3,35,43
2016,6,N4 Maroua-Kousseri,Avion,236,188800,0.5,0,0,0,44
2016,6,N5 Bafoussam-Douala,Camion,229,34350,5.7,0,3,63,37
2016,6,N5 Bafoussam-Douala,Taxi,159,47700,2.6,0,1,0,301
2016,6,N5 Bafoussam-Douala,Bus,244,19520,4.9,1,2,0,372
2016,6,N5 Bafoussam-Douala,Moto,447,44700,9.9,0,2,0,346
2016,6,N5 Bafoussam-Douala,Train,271,16260,3.9,0,3,71,49
2016,6,N5 Bafoussam-Douala,Avion,472,377600,0.9,0,0,0,10
2016,6,N6 Limbe-Kumba,Camion,330,49500,8.2,0,2,53,15
2016,6,N6 Limbe-Kumba,Taxi,443,132900,7.4,0,1,0,190
2016,6,N6 Limbe-Kumba,Bus,485,38800,9.7,0,1,0,15
2016,6,N6 Limbe-Kumba,Moto,354,35400,7.9,0,2,0,109
2016,6,N6 Limbe-Kumba,Train,124,7440,1.8,0,3,49,34
2016,6,N6 Limbe-Kumba,Avion,296,236800,0.6,0,0,0,8
2016,7,N1 Douala-Yaounde,Camion,262,39300,6.5,0,0,78,15
2016,7,N1 Douala-Yaounde,Taxi,180,54000,3.0,0,3,0,334
2016,7,N1 Douala-Yaounde,Bus,380,30400,7.6,1,2,0,76
2016,7,N1 Douala-Yaounde,Moto,284,28400,6.3,0,1,0,375
2016,7,N1 Douala-Yaounde,Train,112,6720,1.6,0,3,35,4
2016,7,N1 Douala-Yaounde,Avion,346,276800,0.7,0,0,0,25
2016,7,N2 Yaounde-Bamenda,Camion,370,55500,9.2,0,0,63,43
2016,7,N2 Yaounde-Bamenda,Taxi,326,97800,5.4,0,1,0,415
2016,7,N2 Yaounde-Bamenda,Bus,457,36560,9.1,0,2,0,398
2016,7,N2 Yaounde-Bamenda,Moto,183,18300,4.1,0,1,0,164
2016,7,N2 Yaounde-Bamenda,Train,373,22380,5.3,1,0,56,33
2016,7,N2 Yaounde-Bamenda,Avion,249,199200,0.5,0,0,0,48
2016,7,N3 Yaounde-Abong,Camion,231,34650,5.8,1,2,48,30
2016,7,N3 Yaounde-Abong,Taxi,421,126300,7.0,0,4,0,140
2016,7,N3 Yaounde-Abong,Bus,111,8880,2.2,0,1,0,489
2016,7,N3 Yaounde-Abong,Moto,301,30100,6.7,0,1,0,449
2016,7,N3 Yaounde-Abong,Train,183,10980,2.6,0,1,41,46
2016,7,N3 Yaounde-Abong,Avion,274,219200,0.5,2,0,0,30
2016,7,N4 Maroua-Kousseri,Camion,164,24600,4.1,0,2,45,11
2016,7,N4 Maroua-Kousseri,Taxi,203,60900,3.4,1,2,0,274
2016,7,N4 Maroua-Kousseri,Bus,127,10160,2.5,0,4,0,450
2016,7,N4 Maroua-Kousseri,Moto,301,30100,6.7,0,1,0,71
2016,7,N4 Maroua-Kousseri,Train,272,16320,3.9,0,3,9,8
2016,7,N4 Maroua-Kousseri,Avion,319,255200,0.6,0,0,0,15
2016,7,N5 Bafoussam-Douala,Camion,144,21600,3.6,0,3,9,28
2016,7,N5 Bafoussam-Douala,Taxi,249,74700,4.2,0,1,0,36
2016,7,N5 Bafoussam-Douala,Bus,157,12560,3.1,0,2,0,143
2016,7,N5 Bafoussam-Douala,Moto,160,16000,3.6,0,2,0,362
2016,7,N5 Bafoussam-Douala,Train,306,18360,4.4,0,2,57,36
2016,7,N5 Bafoussam-Douala,Avion,277,221600,0.6,0,0,0,33
2016,7,N6 Limbe-Kumba,Camion,454,68100,11.3,0,2,22,48
2016,7,N6 Limbe-Kumba,Taxi,275,82500,4.6,0,1,0,418
2016,7,N6 Limbe-Kumba,Bus,285,22800,5.7,0,3,0,280
2016,7,N6 Limbe-Kumba,Moto,313,31300,7.0,0,0,0,176
2016,7,N6 Limbe-Kumba,Train,324,19440,4.6,0,3,59,49
2016,7,N6 Limbe-Kumba,Avion,162,129600,0.3,0,0,0,34
2016,8,N1 Douala-Yaounde,Camion,225,33750,5.6,0,6,66,15
2016,8,N1 Douala-Yaounde,Taxi,266,79800,4.4,0,0,0,21
2016,8,N1 Douala-Yaounde,Bus,380,30400,7.6,0,0,0,316
2016,8,N1 Douala-Yaounde,Moto,114,11400,2.5,0,1,0,28
2016,8,N1 Douala-Yaounde,Train,153,9180,2.2,0,0,41,10
2016,8,N1 Douala-Yaounde,Avion,359,287200,0.7,0,0,0,24
2016,8,N2 Yaounde-Bamenda,Camion,328,49200,8.2,0,2,91,5
2016,8,N2 Yaounde-Bamenda,Taxi,218,65400,3.6,0,2,0,245
2016,8,N2 Yaounde-Bamenda,Bus,448,35840,9.0,0,2,0,206
2016,8,N2 Yaounde-Bamenda,Moto,310,31000,6.9,0,2,0,180
2016,8,N2 Yaounde-Bamenda,Train,450,27000,6.4,0,2,89,28
2016,8,N2 Yaounde-Bamenda,Avion,283,226400,0.6,0,0,0,14
2016,8,N3 Yaounde-Abong,Camion,179,26850,4.5,0,2,2,28
2016,8,N3 Yaounde-Abong,Taxi,407,122100,6.8,0,0,0,485
2016,8,N3 Yaounde-Abong,Bus,441,35280,8.8,0,2,0,200
2016,8,N3 Yaounde-Abong,Moto,212,21200,4.7,0,3,0,206
