region,annee,mois,type_crime,cas_signales,cas_elucides,personnes_arretees
Adamaoua,2023,3,Vol,46,18,15
Adamaoua,2023,3,Agression,29,13,13
Adamaoua,2023,3,Cambriolage,23,10,10
Adamaoua,2023,3,Homicide,1,0,0
Adamaoua,2023,3,Cybercriminalite,4,2,1
Adamaoua,2023,3,Fraude,10,5,2
Adamaoua,2023,4,Vol,43,14,12
Adamaoua,2023,4,Agression,38,13,8
Adamaoua,2023,4,Cambriolage,17,8,5
Adamaoua,2023,4,Homicide,2,0,0
Adamaoua,2023,4,Cybercriminalite,4,2,1
Adamaoua,2023,4,Fraude,10,4,4
Adamaoua,2023,5,Vol,41,16,15
Adamaoua,2023,5,Agression,29,13,13
Adamaoua,2023,5,Cambriolage,14,4,6
Adamaoua,2023,5,Homicide,1,0,0
Adamaoua,2023,5,Cybercriminalite,5,2,2
Adamaoua,2023,5,Fraude,12,5,5
Adamaoua,2023,6,Vol,46,24,16
Adamaoua,2023,6,Agression,27,8,12
Adamaoua,2023,6,Cambriolage,18,8,5
Adamaoua,2023,6,Homicide,2,0,0
Adamaoua,2023,6,Cybercriminalite,5,2,1
Adamaoua,2023,6,Fraude,10,3,4
Adamaoua,2023,7,Vol,38,17,10
Adamaoua,2023,7,Agression,21,6,8
Adamaoua,2023,7,Cambriolage,25,11,6
Adamaoua,2023,7,Homicide,2,0,0
Adamaoua,2023,7,Cybercriminalite,5,1,2
Adamaoua,2023,7,Fraude,8,3,2
Adamaoua,2023,8,Vol,57,24,26
Adamaoua,2023,8,Agression,32,18,15
Adamaoua,2023,8,Cambriolage,24,12,10
Adamaoua,2023,8,Homicide,1,0,0
Adamaoua,2023,8,Cybercriminalite,6,2,2
Adamaoua,2023,8,Fraude,12,4,5
Adamaoua,2023,9,Vol,58,18,21
Adamaoua,2023,9,Agression,29,16,13
Adamaoua,2023,9,Cambriolage,19,10,7
Adamaoua,2023,9,Homicide,2,0,0
Adamaoua,2023,9,Cybercriminalite,3,0,1
Adamaoua,2023,9,Fraude,12,5,5
Adamaoua,2023,10,Vol,36,20,13
Adamaoua,2023,10,Agression,35,10,12
Adamaoua,2023,10,Cambriolage,22,9,9
Adamaoua,2023,10,Homicide,2,0,0
Adamaoua,2023,10,Cybercriminalite,6,3,2
Adamaoua,2023,10,Fraude,9,4,4
Adamaoua,2023,11,Vol,42,16,14
Adamaoua,2023,11,Agression,22,12,9
Adamaoua,2023,11,Cambriolage,14,6,3
Adamaoua,2023,11,Homicide,1,0,0
Adamaoua,2023,11,Cybercriminalite,6,1,2
Adamaoua,2023,11,Fraude,11,6,4
Adamaoua,2023,12,Vol,35,11,15
Adamaoua,2023,12,Agression,37,15,10
Adamaoua,2023,12,Cambriolage,22,12,5
Adamaoua,2023,12,Homicide,1,0,0
Adamaoua,2023,12,Cybercriminalite,5,2,2
Adamaoua,2023,12,Fraude,11,6,3
Centre,2015,1,Vol,83,31,26
Centre,2015,1,Agression,45,26,9
Centre,2015,1,Cambriolage,37,14,15
Centre,2015,1,Homicide,2,0,0
Centre,2015,1,Cybercriminalite,6,2,1
Centre,2015,1,Fraude,12,6,3
Centre,2015,2,Vol,96,53,38
Centre,2015,2,Agression,49,27,17
Centre,2015,2,Cambriolage,30,12,7
Centre,2015,2,Homicide,2,0,0
Centre,2015,2,Cybercriminalite,8,4,3
Centre,2015,2,Fraude,14,4,3
Centre,2015,3,Vol,72,39,34
Centre,2015,3,Agression,56,31,19
Centre,2015,3,Cambriolage,32,9,14
Centre,2015,3,Homicide,2,0,0
Centre,2015,3,Cybercriminalite,6,1,2
Centre,2015,3,Fraude,11,3,5
Centre,2015,4,Vol,87,43,30
Centre,2015,4,Agression,48,20,16
Centre,2015,4,Cambriolage,25,12,9
Centre,2015,4,Homicide,2,0,0
Centre,2015,4,Cybercriminalite,9,3,2
Centre,2015,4,Fraude,17,9,8
Centre,2015,5,Vol,94,31,32
Centre,2015,5,Agression,57,18,12
Centre,2015,5,Cambriolage,32,16,13
Centre,2015,5,Homicide,2,0,0
Centre,2015,5,Cybercriminalite,6,2,1
Centre,2015,5,Fraude,15,8,3
Centre,2015,6,Vol,93,28,21
Centre,2015,6,Agression,39,21,12
Centre,2015,6,Cambriolage,22,11,10
Centre,2015,6,Homicide,2,0,0
Centre,2015,6,Cybercriminalite,7,3,2
Centre,2015,6,Fraude,12,4,3
Centre,2015,7,Vol,63,18,18
Centre,2015,7,Agression,50,16,11
Centre,2015,7,Cambriolage,21,11,9
Centre,2015,7,Homicide,3,1,1
Centre,2015,7,Cybercriminalite,6,1,2
Centre,2015,7,Fraude,10,5,4
Centre,2015,8,Vol,87,32,34
Centre,2015,8,Agression,42,20,11
Centre,2015,8,Cambriolage,24,7,10
Centre,2015,8,Homicide,2,0,0
Centre,2015,8,Cybercriminalite,9,3,3
Centre,2015,8,Fraude,11,4,2
Centre,2015,9,Vol,82,37,31
Centre,2015,9,Agression,55,24,12
Centre,2015,9,Cambriolage,32,12,12
Centre,2015,9,Homicide,3,1,0
Centre,2015,9,Cybercriminalite,6,2,1
Centre,2015,9,Fraude,14,4,4
Centre,2015,10,Vol,88,40,39
Centre,2015,10,Agression,49,19,14
Centre,2015,10,Cambriolage,33,16,7
Centre,2015,10,Homicide,2,0,0
Centre,2015,10,Cybercriminalite,5,1,2
Centre,2015,10,Fraude,12,4,2
Centre,2015,11,Vol,97,48,35
Centre,2015,11,Agression,40,18,12
Centre,2015,11,Cambriolage,23,10,4
Centre,2015,11,Homicide,3,1,1
Centre,2015,11,Cybercriminalite,5,2,2
Centre,2015,11,Fraude,16,5,7
Centre,2015,12,Vol,83,27,33
Centre,2015,12,Agression,45,15,13
Centre,2015,12,Cambriolage,22,11,10
Centre,2015,12,Homicide,2,0,0
Centre,2015,12,Cybercriminalite,5,2,1
Centre,2015,12,Fraude,19,11,7
Centre,2016,1,Vol,73,37,21
Centre,2016,1,Agression,36,13,7
Centre,2016,1,Cambriolage,36,16,17
Centre,2016,1,Homicide,3,0,1
Centre,2016,1,Cybercriminalite,7,3,1
Centre,2016,1,Fraude,14,7,5
Centre,2016,2,Vol,78,36,31
Centre,2016,2,Agression,41,15,18
Centre,2016,2,Cambriolage,27,13,10
Centre,2016,2,Homicide,2,0,0
Centre,2016,2,Cybercriminalite,5,1,1
Centre,2016,2,Fraude,11,6,4
Centre,2016,3,Vol,90,37,24
Centre,2016,3,Agression,32,12,9
Centre,2016,3,Cambriolage,33,14,11
Centre,2016,3,Homicide,3,1,0
Centre,2016,3,Cybercriminalite,6,2,2
Centre,2016,3,Fraude,16,8,6
Centre,2016,4,Vol,86,39,41
Centre,2016,4,Agression,35,11,11
Centre,2016,4,Cambriolage,27,10,9
Centre,2016,4,Homicide,2,1,0
Centre,2016,4,Cybercriminalite,7,2,2
Centre,2016,4,Fraude,16,8,4
Centre,2016,5,Vol,95,41,29
Centre,2016,5,Agression,32,15,10
Centre,2016,5,Cambriolage,34,20,12
Centre,2016,5,Homicide,2,1,0
Centre,2016,5,Cybercriminalite,8,3,2
Centre,2016,5,Fraude,15,6,4
Centre,2016,6,Vol,74,40,32
Centre,2016,6,Agression,49,18,15
Centre,2016,6,Cambriolage,32,18,10
Centre,2016,6,Homicide,2,0,0
Centre,2016,6,Cybercriminalite,6,2,1
Centre,2016,6,Fraude,15,6,3
Centre,2016,7,Vol,64,30,27
Centre,2016,7,Agression,31,16,9
Centre,2016,7,Cambriolage,35,13,13
Centre,2016,7,Homicide,2,0,0
Centre,2016,7,Cybercriminalite,8,3,2
Centre,2016,7,Fraude,15,4,6
Centre,2016,8,Vol,54,22,20
Centre,2016,8,Agression,56,19,22
Centre,2016,8,Cambriolage,27,13,12
Centre,2016,8,Homicide,2,0,0
Centre,2016,8,Cybercriminalite,5,2,2
Centre,2016,8,Fraude,19,6,7
Centre,2016,9,Vol,69,22,19
Centre,2016,9,Agression,48,20,14
Centre,2016,9,Cambriolage,21,7,8
Centre,2016,9,Homicide,3,1,0
Centre,2016,9,Cybercriminalite,8,3,2
Centre,2016,9,Fraude,15,7,3
Centre,2016,10,Vol,91,27,37
Centre,2016,10,Agression,41,16,15
Centre,2016,10,Cambriolage,25,14,12
Centre,2016,10,Homicide,2,0,0
Centre,2016,10,Cybercriminalite,9,2,3
Centre,2016,10,Fraude,13,6,6
Centre,2016,11,Vol,91,51,34
Centre,2016,11,Agression,42,12,10
Centre,2016,11,Cambriolage,28,13,6
Centre,2016,11,Homicide,3,0,1
Centre,2016,11,Cybercriminalite,7,2,2
Centre,2016,11,Fraude,13,7,5
Centre,2016,12,Vol,55,28,14
Centre,2016,12,Agression,39,22,9
Centre,2016,12,Cambriolage,36,14,16
Centre,2016,12,Homicide,2,1,0
Centre,2016,12,Cybercriminalite,5,2,1
Centre,2016,12,Fraude,12,4,3
Centre,2017,1,Vol,62,29,24
Centre,2017,1,Agression,56,32,19
Centre,2017,1,Cambriolage,23,9,6
Centre,2017,1,Homicide,3,1,0
Centre,2017,1,Cybercriminalite,9,4,2
Centre,2017,1,Fraude,14,5,5
Centre,2017,2,Vol,68,24,22
Centre,2017,2,Agression,50,29,12
Centre,2017,2,Cambriolage,35,13,11
Centre,2017,2,Homicide,2,0,0
Centre,2017,2,Cybercriminalite,5,2,2
Centre,2017,2,Fraude,12,4,3
Centre,2017,3,Vol,82,44,33
Centre,2017,3,Agression,34,14,6
Centre,2017,3,Cambriolage,23,11,6
Centre,2017,3,Homicide,2,1,0
Centre,2017,3,Cybercriminalite,6,2,2
Centre,2017,3,Fraude,15,5,3
Centre,2017,4,Vol,59,22,28
Centre,2017,4,Agression,41,14,10
Centre,2017,4,Cambriolage,28,8,9
Centre,2017,4,Homicide,3,1,1
Centre,2017,4,Cybercriminalite,8,4,2
Centre,2017,4,Fraude,13,5,5
Centre,2017,5,Vol,61,31,25
Centre,2017,5,Agression,41,19,18
Centre,2017,5,Cambriolage,32,16,8
Centre,2017,5,Homicide,2,0,0
Centre,2017,5,Cybercriminalite,5,2,1
Centre,2017,5,Fraude,16,5,3
Centre,2017,6,Vol,59,34,14
Centre,2017,6,Agression,52,23,10
Centre,2017,6,Cambriolage,27,8,7
Centre,2017,6,Homicide,2,0,0
Centre,2017,6,Cybercriminalite,8,2,3
Centre,2017,6,Fraude,16,6,6
Centre,2017,7,Vol,92,42,41
Centre,2017,7,Agression,46,21,15
Centre,2017,7,Cambriolage,27,15,7
Centre,2017,7,Homicide,3,1,0
Centre,2017,7,Cybercriminalite,8,3,3
Centre,2017,7,Fraude,17,7,7
Centre,2017,8,Vol,82,44,22
Centre,2017,8,Agression,46,26,21
Centre,2017,8,Cambriolage,35,20,16
Centre,2017,8,Homicide,2,1,0
Centre,2017,8,Cybercriminalite,9,4,3
Centre,2017,8,Fraude,16,5,6
Centre,2017,9,Vol,78,33,28
Centre,2017,9,Agression,31,12,15
Centre,2017,9,Cambriolage,30,15,13
Centre,2017,9,Homicide,2,0,0
Centre,2017,9,Cybercriminalite,7,4,3
Centre,2017,9,Fraude,13,4,4
Centre,2017,10,Vol,62,23,26
Centre,2017,10,Agression,56,30,13
Centre,2017,10,Cambriolage,28,16,12
Centre,2017,10,Homicide,2,0,0
Centre,2017,10,Cybercriminalite,9,4,2
Centre,2017,10,Fraude,15,7,6
Centre,2017,11,Vol,93,36,29
Centre,2017,11,Agression,43,12,19
Centre,2017,11,Cambriolage,35,15,9
Centre,2017,11,Homicide,2,0,0
Centre,2017,11,Cybercriminalite,6,3,2
Centre,2017,11,Fraude,18,8,5
Centre,2017,12,Vol,74,40,30
Centre,2017,12,Agression,38,19,11
Centre,2017,12,Cambriolage,34,11,15
Centre,2017,12,Homicide,3,1,0
Centre,2017,12,Cybercriminalite,6,3,2
Centre,2017,12,Fraude,16,7,4
Centre,2018,1,Vol,54,30,18
Centre,2018,1,Agression,52,18,11
Centre,2018,1,Cambriolage,34,17,16
Centre,2018,1,Homicide,2,0,0
Centre,2018,1,Cybercriminalite,5,2,1
Centre,2018,1,Fraude,11,5,4
Centre,2018,2,Vol,69,32,29
Centre,2018,2,Agression,51,16,20
Centre,2018,2,Cambriolage,22,10,4
Centre,2018,2,Homicide,2,0,0
Centre,2018,2,Cybercriminalite,6,2,2
Centre,2018,2,Fraude,16,7,6
Centre,2018,3,Vol,72,37,20
Centre,2018,3,Agression,52,24,21
Centre,2018,3,Cambriolage,37,16,11
Centre,2018,3,Homicide,3,0,1
Centre,2018,3,Cybercriminalite,7,2,3
Centre,2018,3,Fraude,18,6,6
Centre,2018,4,Vol,93,54,25
Centre,2018,4,Agression,32,18,6
Centre,2018,4,Cambriolage,33,18,8
Centre,2018,4,Homicide,2,1,0
Centre,2018,4,Cybercriminalite,8,4,3
Centre,2018,4,Fraude,13,4,2
Centre,2018,5,Vol,77,32,24
Centre,2018,5,Agression,44,25,12
Centre,2018,5,Cambriolage,25,8,6
Centre,2018,5,Homicide,2,0,0
Centre,2018,5,Cybercriminalite,9,4,3
Centre,2018,5,Fraude,18,6,7
Centre,2018,6,Vol,71,36,33
Centre,2018,6,Agression,52,17,21
Centre,2018,6,Cambriolage,32,12,13
Centre,2018,6,Homicide,2,0,0
Centre,2018,6,Cybercriminalite,6,2,1
Centre,2018,6,Fraude,15,5,5
Centre,2018,7,Vol,68,34,31
Centre,2018,7,Agression,45,13,11
Centre,2018,7,Cambriolage,30,9,14
Centre,2018,7,Homicide,3,0,1
Centre,2018,7,Cybercriminalite,8,2,3
Centre,2018,7,Fraude,11,5,2
Centre,2018,8,Vol,63,21,15
Centre,2018,8,Agression,52,23,16
Centre,2018,8,Cambriolage,26,14,7
Centre,2018,8,Homicide,3,1,1
Centre,2018,8,Cybercriminalite,9,3,3
Centre,2018,8,Fraude,14,8,6
Centre,2018,9,Vol,53,18,19
Centre,2018,9,Agression,56,20,20
Centre,2018,9,Cambriolage,38,22,10
Centre,2018,9,Homicide,3,1,0
Centre,2018,9,Cybercriminalite,7,3,2
Centre,2018,9,Fraude,13,7,2
Centre,2018,10,Vol,60,26,13
Centre,2018,10,Agression,32,14,12
Centre,2018,10,Cambriolage,22,12,10
Centre,2018,10,Homicide,2,1,0
Centre,2018,10,Cybercriminalite,6,3,1
Centre,2018,10,Fraude,18,7,6
Centre,2018,11,Vol,83,41,40
Centre,2018,11,Agression,52,18,20
Centre,2018,11,Cambriolage,32,15,7
Centre,2018,11,Homicide,3,1,1
Centre,2018,11,Cybercriminalite,6,3,2
Centre,2018,11,Fraude,14,7,5
Centre,2018,12,Vol,64,34,14
Centre,2018,12,Agression,33,12,10
Centre,2018,12,Cambriolage,29,11,9
Centre,2018,12,Homicide,3,1,0
Centre,2018,12,Cybercriminalite,6,2,1
Centre,2018,12,Fraude,14,7,6
Centre,2019,1,Vol,76,32,29
Centre,2019,1,Agression,52,23,21
Centre,2019,1,Cambriolage,22,12,7
Centre,2019,1,Homicide,3,1,1
Centre,2019,1,Cybercriminalite,8,4,2
Centre,2019,1,Fraude,11,6,4
Centre,2019,2,Vol,70,36,26
Centre,2019,2,Agression,39,20,15
Centre,2019,2,Cambriolage,28,15,6
Centre,2019,2,Homicide,3,0,1
Centre,2019,2,Cybercriminalite,6,2,2
Centre,2019,2,Fraude,12,3,5
Centre,2019,3,Vol,76,38,33
Centre,2019,3,Agression,51,18,20
Centre,2019,3,Cambriolage,28,16,7
Centre,2019,3,Homicide,2,0,0
Centre,2019,3,Cybercriminalite,7,2,3
Centre,2019,3,Fraude,19,9,7
Centre,2019,4,Vol,72,26,15
Centre,2019,4,Agression,48,15,18
Centre,2019,4,Cambriolage,21,10,5
Centre,2019,4,Homicide,3,1,0
Centre,2019,4,Cybercriminalite,6,3,2
Centre,2019,4,Fraude,15,6,5
Centre,2019,5,Vol,58,18,26
Centre,2019,5,Agression,50,16,16
Centre,2019,5,Cambriolage,24,8,7
Centre,2019,5,Homicide,3,1,1
Centre,2019,5,Cybercriminalite,6,2,2
Centre,2019,5,Fraude,11,5,3
Centre,2019,6,Vol,80,34,33
Centre,2019,6,Agression,47,21,21
Centre,2019,6,Cambriolage,26,13,7
Centre,2019,6,Homicide,3,1,0
Centre,2019,6,Cybercriminalite,8,4,3
Centre,2019,6,Fraude,11,5,5
Centre,2019,7,Vol,89,34,34
Centre,2019,7,Agression,40,12,11
Centre,2019,7,Cambriolage,24,8,10
Centre,2019,7,Homicide,2,0,0
Centre,2019,7,Cybercriminalite,6,2,1
Centre,2019,7,Fraude,17,7,6
Centre,2019,8,Vol,91,52,23
Centre,2019,8,Agression,41,16,17
Centre,2019,8,Cambriolage,26,10,12
Centre,2019,8,Homicide,3,0,0
Centre,2019,8,Cybercriminalite,8,3,2
Centre,2019,8,Fraude,19,7,4
Centre,2019,9,Vol,54,31,17
Centre,2019,9,Agression,57,32,16
Centre,2019,9,Cambriolage,29,16,6
Centre,2019,9,Homicide,3,1,1
Centre,2019,9,Cybercriminalite,8,3,2
Centre,2019,9,Fraude,13,4,5
Centre,2019,10,Vol,94,42,26
Centre,2019,10,Agression,36,10,15
Centre,2019,10,Cambriolage,29,9,6
Centre,2019,10,Homicide,2,0,0
Centre,2019,10,Cybercriminalite,5,2,1
Centre,2019,10,Fraude,14,5,4
Centre,2019,11,Vol,62,28,26
Centre,2019,11,Agression,34,11,15
Centre,2019,11,Cambriolage,27,11,6
Centre,2019,11,Homicide,3,1,0
Centre,2019,11,Cybercriminalite,8,3,3
Centre,2019,11,Fraude,14,4,6
Centre,2019,12,Vol,66,21,16
Centre,2019,12,Agression,47,17,19
Centre,2019,12,Cambriolage,26,11,10
Centre,2019,12,Homicide,3,1,0
Centre,2019,12,Cybercriminalite,8,3,2
Centre,2019,12,Fraude,15,8,5
Centre,2020,1,Vol,58,28,25
Centre,2020,1,Agression,58,30,26
Centre,2020,1,Cambriolage,35,12,9
Centre,2020,1,Homicide,3,1,0
Centre,2020,1,Cybercriminalite,7,2,1
Centre,2020,1,Fraude,15,5,5
Centre,2020,2,Vol,88,35,20
Centre,2020,2,Agression,43,23,9
Centre,2020,2,Cambriolage,29,15,8
Centre,2020,2,Homicide,3,1,0
Centre,2020,2,Cybercriminalite,9,3,3
Centre,2020,2,Fraude,14,5,3
Centre,2020,3,Vol,60,35,26
Centre,2020,3,Agression,40,21,11
Centre,2020,3,Cambriolage,29,14,13
Centre,2020,3,Homicide,2,0,0
Centre,2020,3,Cybercriminalite,5,2,2
Centre,2020,3,Fraude,13,7,6
Centre,2020,4,Vol,80,38,35
Centre,2020,4,Agression,57,26,16
Centre,2020,4,Cambriolage,37,14,10
Centre,2020,4,Homicide,3,0,0
Centre,2020,4,Cybercriminalite,7,2,2
Centre,2020,4,Fraude,12,5,4
Centre,2020,5,Vol,63,20,20
Centre,2020,5,Agression,34,16,10
Centre,2020,5,Cambriolage,22,7,7
Centre,2020,5,Homicide,2,1,0
Centre,2020,5,Cybercriminalite,8,3,2
Centre,2020,5,Fraude,14,5,3
Centre,2020,6,Vol,84,28,35
Centre,2020,6,Agression,49,24,15
Centre,2020,6,Cambriolage,26,13,12
Centre,2020,6,Homicide,2,0,0
Centre,2020,6,Cybercriminalite,8,2,2
Centre,2020,6,Fraude,15,7,4
Centre,2020,7,Vol,80,39,19
Centre,2020,7,Agression,50,19,11
Centre,2020,7,Cambriolage,36,10,10
Centre,2020,7,Homicide,3,1,1
Centre,2020,7,Cybercriminalite,6,2,2
Centre,2020,7,Fraude,19,6,5
Centre,2020,8,Vol,68,29,24
Centre,2020,8,Agression,32,15,13
Centre,2020,8,Cambriolage,24,11,5
Centre,2020,8,Homicide,2,1,0
Centre,2020,8,Cybercriminalite,6,1,1
Centre,2020,8,Fraude,18,8,5
Centre,2020,9,Vol,79,47,17
Centre,2020,9,Agression,56,24,14
Centre,2020,9,Cambriolage,26,11,9
Centre,2020,9,Homicide,3,1,1
Centre,2020,9,Cybercriminalite,9,4,2
Centre,2020,9,Fraude,12,5,4
Centre,2020,10,Vol,97,46,47
Centre,2020,10,Agression,42,22,18
Centre,2020,10,Cambriolage,35,19,14
Centre,2020,10,Homicide,3,1,1
Centre,2020,10,Cybercriminalite,5,2,1
Centre,2020,10,Fraude,11,5,2
Centre,2020,11,Vol,88,34,40
Centre,2020,11,Agression,35,12,16
Centre,2020,11,Cambriolage,34,11,8
Centre,2020,11,Homicide,3,1,1
Centre,2020,11,Cybercriminalite,8,2,3
Centre,2020,11,Fraude,16,5,5
Centre,2020,12,Vol,52,16,10
Centre,2020,12,Agression,32,11,10
Centre,2020,12,Cambriolage,23,13,7
Centre,2020,12,Homicide,2,0,0
Centre,2020,12,Cybercriminalite,6,2,1
Centre,2020,12,Fraude,14,6,5
Centre,2021,1,Vol,95,47,39
Centre,2021,1,Agression,39,15,16
Centre,2021,1,Cambriolage,30,9,14
Centre,2021,1,Homicide,3,1,0
Centre,2021,1,Cybercriminalite,5,2,1
Centre,2021,1,Fraude,11,5,4
Centre,2021,2,Vol,93,42,22
Centre,2021,2,Agression,37,16,9
Centre,2021,2,Cambriolage,37,22,11
Centre,2021,2,Homicide,2,0,0
Centre,2021,2,Cybercriminalite,7,2,3
Centre,2021,2,Fraude,13,6,3
Centre,2021,3,Vol,95,35,41
Centre,2021,3,Agression,32,18,6
Centre,2021,3,Cambriolage,35,17,13
Centre,2021,3,Homicide,3,1,0
Centre,2021,3,Cybercriminalite,6,1,1
Centre,2021,3,Fraude,17,9,4
Centre,2021,4,Vol,95,46,41
Centre,2021,4,Agression,48,28,12
Centre,2021,4,Cambriolage,24,9,10
Centre,2021,4,Homicide,2,1,0
Centre,2021,4,Cybercriminalite,7,3,3
Centre,2021,4,Fraude,12,5,3
Centre,2021,5,Vol,54,17,15
Centre,2021,5,Agression,35,18,11
Centre,2021,5,Cambriolage,33,11,9
Centre,2021,5,Homicide,2,1,0
Centre,2021,5,Cybercriminalite,7,2,3
Centre,2021,5,Fraude,13,5,5
Centre,2021,6,Vol,96,32,28
Centre,2021,6,Agression,36,15,17
Centre,2021,6,Cambriolage,33,10,10
Centre,2021,6,Homicide,2,0,0
Centre,2021,6,Cybercriminalite,7,2,3
Centre,2021,6,Fraude,10,3,2
Centre,2021,7,Vol,92,42,27
Centre,2021,7,Agression,57,30,21
Centre,2021,7,Cambriolage,36,15,15
Centre,2021,7,Homicide,3,1,1
Centre,2021,7,Cybercriminalite,7,2,2
Centre,2021,7,Fraude,18,5,4
Centre,2021,8,Vol,60,32,23
Centre,2021,8,Agression,52,25,19
Centre,2021,8,Cambriolage,25,8,6
Centre,2021,8,Homicide,2,0,0
Centre,2021,8,Cybercriminalite,6,2,2
Centre,2021,8,Fraude,14,6,5
Centre,2021,9,Vol,81,39,21
Centre,2021,9,Agression,43,23,14
Centre,2021,9,Cambriolage,35,19,13
Centre,2021,9,Homicide,2,1,0
Centre,2021,9,Cybercriminalite,7,2,3
Centre,2021,9,Fraude,15,5,6
Centre,2021,10,Vol,66,33,29
Centre,2021,10,Agression,40,17,15
Centre,2021,10,Cambriolage,27,14,10
Centre,2021,10,Homicide,3,1,0
Centre,2021,10,Cybercriminalite,6,2,2
Centre,2021,10,Fraude,15,8,6
Centre,2021,11,Vol,94,56,22
Centre,2021,11,Agression,35,15,13
Centre,2021,11,Cambriolage,25,8,12
Centre,2021,11,Homicide,2,0,0
Centre,2021,11,Cybercriminalite,7,2,1
Centre,2021,11,Fraude,19,6,7
Centre,2021,12,Vol,58,27,28
Centre,2021,12,Agression,37,17,7
Centre,2021,12,Cambriolage,31,17,11
Centre,2021,12,Homicide,2,1,0
Centre,2021,12,Cybercriminalite,5,1,2
Centre,2021,12,Fraude,15,4,5
Centre,2022,1,Vol,59,18,15
Centre,2022,1,Agression,39,21,19
Centre,2022,1,Cambriolage,38,17,18
Centre,2022,1,Homicide,2,0,0
Centre,2022,1,Cybercriminalite,7,2,3
Centre,2022,1,Fraude,18,6,8
Centre,2022,2,Vol,85,34,42
Centre,2022,2,Agression,44,17,12
Centre,2022,2,Cambriolage,29,15,7
Centre,2022,2,Homicide,3,1,0
Centre,2022,2,Cybercriminalite,5,1,2
Centre,2022,2,Fraude,13,5,3
Centre,2022,3,Vol,65,37,23
Centre,2022,3,Agression,34,17,16
Centre,2022,3,Cambriolage,28,16,7
Centre,2022,3,Homicide,3,1,0
Centre,2022,3,Cybercriminalite,8,4,3
Centre,2022,3,Fraude,16,8,4
Centre,2022,4,Vol,95,40,31
Centre,2022,4,Agression,56,19,19
Centre,2022,4,Cambriolage,29,11,7
Centre,2022,4,Homicide,2,0,0
Centre,2022,4,Cybercriminalite,6,2,1
Centre,2022,4,Fraude,19,5,5
Centre,2022,5,Vol,67,28,18
Centre,2022,5,Agression,33,11,13
Centre,2022,5,Cambriolage,31,15,10
Centre,2022,5,Homicide,3,1,0
Centre,2022,5,Cybercriminalite,7,3,2
Centre,2022,5,Fraude,16,6,3
Centre,2022,6,Vol,80,37,17
Centre,2022,6,Agression,43,24,16
Centre,2022,6,Cambriolage,27,10,5
Centre,2022,6,Homicide,3,1,1
Centre,2022,6,Cybercriminalite,7,3,3
Centre,2022,6,Fraude,16,6,3
Centre,2022,7,Vol,69,38,14
Centre,2022,7,Agression,55,32,12
Centre,2022,7,Cambriolage,35,12,7
Centre,2022,7,Homicide,3,1,1
Centre,2022,7,Cybercriminalite,5,2,1
Centre,2022,7,Fraude,14,7,3
Centre,2022,8,Vol,65,23,18
Centre,2022,8,Agression,57,33,18
Centre,2022,8,Cambriolage,22,9,5
Centre,2022,8,Homicide,3,1,1
Centre,2022,8,Cybercriminalite,5,2,1
Centre,2022,8,Fraude,13,5,3
Centre,2022,9,Vol,55,27,19
Centre,2022,9,Agression,35,11,10
Centre,2022,9,Cambriolage,22,10,7
Centre,2022,9,Homicide,2,0,0
Centre,2022,9,Cybercriminalite,6,2,1
Centre,2022,9,Fraude,19,10,4
Centre,2022,10,Vol,78,27,30
Centre,2022,10,Agression,56,31,27
Centre,2022,10,Cambriolage,30,13,12
Centre,2022,10,Homicide,3,1,0
Centre,2022,10,Cybercriminalite,5,2,1
Centre,2022,10,Fraude,14,6,5
Centre,2022,11,Vol,70,28,15
Centre,2022,11,Agression,57,22,26
Centre,2022,11,Cambriolage,29,12,8
Centre,2022,11,Homicide,3,1,0
Centre,2022,11,Cybercriminalite,7,2,1
Centre,2022,11,Fraude,19,7,4
Centre,2022,12,Vol,93,32,27
Centre,2022,12,Agression,44,17,10
Centre,2022,12,Cambriolage,28,12,8
Centre,2022,12,Homicide,3,0,0
Centre,2022,12,Cybercriminalite,5,1,1
Centre,2022,12,Fraude,13,4,3
Centre,2023,1,Vol,88,30,42
Centre,2023,1,Agression,52,22,25
Centre,2023,1,Cambriolage,36,14,11
Centre,2023,1,Homicide,3,1,0
Centre,2023,1,Cybercriminalite,7,3,2
Centre,2023,1,Fraude,14,7,6
Centre,2023,2,Vol,74,41,26
Centre,2023,2,Agression,40,14,11
Centre,2023,2,Cambriolage,28,16,11
Centre,2023,2,Homicide,2,1,0
Centre,2023,2,Cybercriminalite,8,2,3
Centre,2023,2,Fraude,12,4,3
Centre,2023,3,Vol,54,30,12
Centre,2023,3,Agression,48,16,13
Centre,2023,3,Cambriolage,25,12,11
Centre,2023,3,Homicide,3,0,1
Centre,2023,3,Cybercriminalite,7,3,1
Centre,2023,3,Fraude,16,9,4
Centre,2023,4,Vol,83,38,36
Centre,2023,4,Agression,44,26,17
Centre,2023,4,Cambriolage,28,10,12
Centre,2023,4,Homicide,3,1,1
Centre,2023,4,Cybercriminalite,9,4,2
Centre,2023,4,Fraude,13,6,4
Centre,2023,5,Vol,76,27,18
Centre,2023,5,Agression,42,20,17
Centre,2023,5,Cambriolage,28,9,8
Centre,2023,5,Homicide,2,0,0
Centre,2023,5,Cybercriminalite,8,2,3
Centre,2023,5,Fraude,17,5,6
Centre,2023,6,Vol,81,44,25
